wb,ov_typ,distr_id,na_kun_stm,length,Basis
6514,RW1,DK1,Naturlig,2.519176165203853,3.0
6515,RW1,DK1,Naturlig,3.5887166853836368,2.0
6516,RW1,DK1,Naturlig,1.5931868587592086,2.0
6517,RW1,DK1,Naturlig,6.983120146655952,4.0
6518,RW1,DK2,Naturlig,1.0368385912147584,3.0
6519,RW2,DK2,Stærkt modificeret,3.293190909367595,1.0
6520,RW2,DK1,Naturlig,3.8660950703900885,3.0
6521,RW1,DK1,Naturlig,2.468896744028837,2.0
6522,RW1,DK1,Naturlig,2.7098058152880187,3.0
6524,RW2,DK1,Naturlig,5.988139675041917,1.0
6528,RW1,DK1,Naturlig,8.505966563298418,2.0
6529,RW1,DK1,Naturlig,4.73783120988029,3.0
6530,RW2,DK1,Naturlig,10.552175038356335,3.0
6531,RW2,DK1,Naturlig,2.314357585076424,2.0
6532,RW1,DK1,Naturlig,7.1376208197896585,3.0
6533,RW1,DK1,Naturlig,2.769771667671576,3.0
6534,RW2,DK2,Naturlig,3.6873198287049034,2.0
6535,RW1,DK1,Naturlig,4.070767287908513,3.0
6536,RW3,DK4,Naturlig,11.24552974167833,4.0
6537,RW1,DK1,Naturlig,1.312210696293824,3.0
6538,RW2,DK2,Naturlig,2.0882243755891716,2.0
6539,RW1,DK1,Naturlig,5.641820160932401,3.0
6540,RW1,DK1,Naturlig,3.2920371420088523,1.0
6541,RW2,DK1,Stærkt modificeret,2.5041603505147227,3.0
6542,RW1,DK1,Naturlig,13.144737778576088,2.0
6543,RW2,DK4,Naturlig,3.376782298674153,2.0
6544,RW1,DK1,Naturlig,4.144287711765436,2.0
6545,RW1,DK1,Naturlig,1.4763964718442313,4.0
6546,RW2,DK1,Naturlig,6.2635466415916,4.0
6547,RW1,DK1,Kunstig,1.7530102364047464,
6548,RW2,DK1,Naturlig,1.5914260112141467,
6549,RW2,DK1,Naturlig,6.320733654717277,2.0
6550,RW2,DK1,Stærkt modificeret,6.269867840633152,0.0
6551,RW1,DK1,Naturlig,2.5182202429142135,2.0
6552,RW2,DK1,Naturlig,6.772169795585331,1.0
6553,RW2,DK2,Naturlig,3.39080275661903,1.0
6555,RW3,DK1,Naturlig,4.425912276031898,2.0
6556,RW1,DK1,Naturlig,5.743890757996928,3.0
6557,RW2,DK2,Kunstig,9.737810630181423,0.0
6558,RW2,DK2,Naturlig,11.167873135079,1.0
6559,RW1,DK1,Kunstig,6.09992354509065,3.0
6560,RW1,DK1,Naturlig,14.781521842263663,3.0
6561,RW2,DK1,Naturlig,2.4541189154988285,2.0
6562,RW1,DK1,Naturlig,2.604503746935109,3.0
6563,RW2,DK1,Naturlig,7.887621879069091,3.0
6564,RW2,DK2,Naturlig,1.417070305863177,2.0
6565,RW1,DK2,Stærkt modificeret,2.59836773551229,1.0
6567,RW1,DK1,Naturlig,3.8125962888416303,0.0
6568,RW1,DK1,Naturlig,1.5769328211842786,3.0
6569,RW2,DK4,Naturlig,8.319042443556436,2.0
6570,RW1,DK1,Naturlig,8.045766780753887,2.0
6572,RW1,DK1,Naturlig,1.7004491545581637,2.0
6573,RW2,DK2,Kunstig,2.347194443113059,0.0
6574,RW2,DK1,Naturlig,6.8834423810897905,2.0
6575,RW2,DK2,Stærkt modificeret,2.338835936504144,1.0
6576,RW1,DK1,Naturlig,8.572968445464042,4.0
6578,RW2,DK1,Naturlig,17.926568480376343,2.0
6579,RW1,DK1,Naturlig,6.541010665034407,2.0
6580,RW1,DK1,Naturlig,2.205909227240077,3.0
6581,RW2,DK1,Naturlig,6.345741590365801,3.0
6582,RW2,DK1,Naturlig,6.931098834359157,3.0
6583,RW1,DK2,Naturlig,3.8133100273583516,3.0
6584,RW1,DK1,Naturlig,8.708769050643927,2.0
6585,RW1,DK1,Naturlig,4.4286090572422525,2.0
6586,RW1,DK1,Naturlig,4.501536327712411,2.0
6587,RW2,DK1,Naturlig,20.354203086488173,3.0
6588,RW2,DK1,Naturlig,3.9273131032095585,3.0
6589,RW1,DK1,Naturlig,2.933934845250892,3.0
6590,RW1,DK2,Naturlig,1.0883673485066503,2.0
6591,RW1,DK1,Naturlig,1.72856053778712,2.0
6592,RW1,DK1,Naturlig,3.1645300525885385,2.0
6593,RW1,DK1,Naturlig,2.889490890231984,4.0
6594,RW2,DK2,Kunstig,6.081758524021348,3.0
6595,RW1,DK1,Naturlig,5.4998711956344355,1.0
6596,RW2,DK1,Naturlig,4.180756127483982,3.0
6597,RW1,DK1,Naturlig,1.443969231177431,2.0
6599,RW1,DK1,Naturlig,3.44660543980183,2.0
6600,RW2,DK1,Naturlig,3.389283267435276,4.0
6601,RW1,DK2,Stærkt modificeret,2.312468485402462,3.0
6602,RW1,DK1,Naturlig,2.9183846959671667,3.0
6603,RW1,DK1,Naturlig,1.4004445343811935,2.0
6604,RW1,DK1,Naturlig,9.0381136796577,2.0
6605,RW1,DK1,Naturlig,1.9621485618926136,2.0
6606,RW1,DK2,Naturlig,3.405634653723489,2.0
6607,RW2,DK1,Naturlig,3.6870140288850344,2.0
6609,RW2,DK4,Naturlig,18.578669328071918,2.0
6610,RW2,DK1,Naturlig,3.930431543475129,4.0
6611,RW1,DK1,Naturlig,2.263721716912403,2.0
6612,RW2,DK2,Naturlig,8.811091632309378,2.0
6614,RW1,DK1,Naturlig,10.192924312246044,3.0
6615,RW1,DK1,Naturlig,2.640644062084916,
6616,RW2,DK1,Naturlig,2.9506727743894583,2.0
6617,RW2,DK1,Naturlig,9.12940623618767,2.0
6618,RW1,DK1,Naturlig,1.2937658856188294,2.0
6620,RW1,DK1,Naturlig,6.947056475637325,3.0
6621,RW1,DK1,Naturlig,5.98212188168126,2.0
6623,RW2,DK2,Stærkt modificeret,3.5401252142192328,1.0
6624,RW2,DK2,Naturlig,4.226675715427896,0.0
6625,RW1,DK1,Naturlig,1.1778745359437657,
6626,RW2,DK2,Naturlig,11.295278684087592,2.0
6627,RW2,DK1,Naturlig,5.285063291032052,3.0
6628,RW2,DK1,Naturlig,1.930554134123547,3.0
6629,RW1,DK1,Naturlig,1.0097817139150638,2.0
6630,RW1,DK1,Naturlig,2.020310702019305,
6631,RW2,DK2,Naturlig,16.391289826522843,2.0
6632,RW1,DK1,Naturlig,4.040894678522624,2.0
6633,RW1,DK1,Naturlig,11.030180043603403,3.0
6634,RW1,DK2,Naturlig,4.73994036593729,3.0
6635,RW1,DK1,Naturlig,11.22240762936585,3.0
6636,RW2,DK1,Naturlig,3.055244349631535,3.0
6637,RW1,DK1,Naturlig,2.7165568203349104,2.0
6638,RW1,DK1,Naturlig,4.843744168763204,3.0
6639,RW1,DK1,Naturlig,3.3183383017304524,3.0
6641,RW1,DK1,Naturlig,4.874161624812622,3.0
6642,RW2,DK2,Stærkt modificeret,1.6614819866095154,0.0
6643,RW1,DK1,Naturlig,6.198914215022747,2.0
6644,RW2,DK1,Naturlig,8.094724381994627,3.0
6647,RW2,DK1,Naturlig,2.399047024453861,4.0
6648,RW2,DK1,Naturlig,9.489639644651158,2.0
6649,RW1,DK1,Naturlig,12.200681011466102,
6650,RW2,DK1,Naturlig,11.021760012046915,3.0
6651,RW1,DK1,Naturlig,2.184824609813483,3.0
6652,RW2,DK1,Naturlig,2.189521184096706,3.0
6653,RW1,DK1,Naturlig,4.363851161156209,2.0
6654,RW2,DK2,Naturlig,2.9058315297254227,2.0
6655,RW2,DK2,Naturlig,8.517498117938008,0.0
6656,RW1,DK2,Naturlig,4.622698883291098,1.0
6657,RW1,DK1,Naturlig,5.8096859215987084,3.0
6658,RW1,DK2,Naturlig,3.547507324425717,3.0
6659,RW2,DK1,Naturlig,5.6585972562532945,3.0
6660,RW1,DK2,Naturlig,2.444045695779358,2.0
6661,RW1,DK1,Naturlig,3.4658805062992615,3.0
6662,RW1,DK1,Naturlig,2.86595953809675,2.0
6663,RW2,DK1,Naturlig,15.212423441451415,2.0
6664,RW1,DK1,Naturlig,2.926796248411268,3.0
6665,RW2,DK1,Naturlig,4.930885756621102,2.0
6666,RW1,DK1,Naturlig,3.6096970518594382,1.0
6667,RW1,DK1,Naturlig,6.657250306781396,2.0
6668,RW2,DK1,Naturlig,9.877796810218477,3.0
6669,RW2,DK1,Naturlig,7.240743743309253,2.0
6671,RW1,DK1,Naturlig,8.060410406376674,0.0
6672,RW1,DK1,Naturlig,5.595457209561059,3.0
6673,RW1,DK3,Naturlig,2.702010478336104,2.0
6674,RW5,DK1,Naturlig,12.513498351399464,
6676,RW2,DK1,Naturlig,8.005174648098862,2.0
6677,RW2,DK2,Naturlig,9.089628227798451,2.0
6678,RW2,DK2,Naturlig,3.538948530595956,2.0
6680,RW2,DK2,Naturlig,4.170192901564047,2.0
6681,RW1,DK1,Naturlig,7.492204554683278,0.0
6682,RW1,DK1,Stærkt modificeret,1.2694040637097124,2.0
6683,RW2,DK1,Naturlig,3.817420026789722,2.0
6684,RW1,DK1,Naturlig,2.0934283537443723,4.0
6685,RW1,DK1,Naturlig,6.6749982876675205,3.0
6686,RW1,DK1,Naturlig,3.7683681898744883,2.0
6687,RW1,DK2,Naturlig,2.9490939194412755,3.0
6688,RW2,DK1,Stærkt modificeret,15.281634124982835,3.0
6689,RW1,DK1,Naturlig,6.472792172236417,2.0
6692,RW2,DK2,Naturlig,6.389092978458864,2.0
6693,RW2,DK1,Naturlig,3.9028868222053132,
6694,RW1,DK1,Naturlig,4.521430837332831,4.0
6695,RW1,DK1,Naturlig,2.0697154321551268,3.0
6697,RW1,DK1,Naturlig,8.120833056221116,2.0
6699,RW1,DK1,Naturlig,8.411800472033592,3.0
6700,RW1,DK1,Naturlig,4.430469202121883,2.0
6702,RW2,DK1,Naturlig,3.593302879151685,3.0
6703,RW2,DK1,Naturlig,1.9105226997842737,2.0
6704,RW1,DK1,Naturlig,3.2071317816774787,1.0
6705,RW2,DK2,Stærkt modificeret,16.512355757364986,3.0
6706,RW1,DK1,Naturlig,2.025478496337214,0.0
6707,RW2,DK1,Naturlig,9.064207061095514,2.0
6709,RW2,DK2,Naturlig,1.4498837679350554,2.0
6710,RW1,DK1,Stærkt modificeret,2.294442154254149,
6711,RW1,DK1,Naturlig,5.316636380628198,3.0
6712,RW1,DK1,Naturlig,7.700478239282193,3.0
6713,RW2,DK2,Naturlig,6.55980207518662,3.0
6714,RW1,DK1,Naturlig,4.427762961033207,4.0
6716,RW2,DK1,Naturlig,6.008236910424649,3.0
6717,RW1,DK1,Naturlig,1.5271505751505488,3.0
6718,RW2,DK1,Naturlig,8.484058846121812,2.0
6719,RW1,DK2,Naturlig,8.418071423022248,2.0
6720,RW1,DK1,Naturlig,1.9553603802962307,3.0
6721,RW2,DK2,Naturlig,8.942098830051524,2.0
6722,RW5,DK1,Naturlig,4.598576961514844,
6723,RW2,DK1,Naturlig,2.2254755787216953,3.0
6724,RW2,DK1,Naturlig,25.730812519206385,3.0
6726,RW1,DK2,Naturlig,3.8842198396489493,2.0
6727,RW1,DK1,Naturlig,1.6785707118337212,4.0
6728,RW1,DK1,Naturlig,3.862741302078033,2.0
6729,RW3,DK1,Naturlig,10.981150200364977,4.0
6730,RW2,DK4,Stærkt modificeret,4.040175406009568,3.0
6732,RW1,DK1,Naturlig,3.854087333256439,3.0
6733,RW1,DK1,Naturlig,1.0512812180701583,
6734,RW2,DK1,Naturlig,1.7961512022550898,3.0
6736,RW2,DK1,Naturlig,5.506662858524436,3.0
6737,RW2,DK1,Naturlig,7.398595806325286,3.0
6738,RW1,DK2,Naturlig,13.512352717268525,2.0
6739,RW2,DK1,Naturlig,5.928148481085886,2.0
6740,RW1,DK2,Naturlig,3.2376377449385023,2.0
6742,RW2,DK1,Naturlig,3.469008566966166,2.0
6743,RW1,DK1,Naturlig,1.6432112492944515,
6744,RW2,DK1,Naturlig,4.951505146748831,2.0
6745,RW2,DK1,Naturlig,1.2074779978762882,2.0
6746,RW2,DK1,Naturlig,16.065487986351123,3.0
6747,RW2,DK1,Naturlig,5.5230312019090055,4.0
6748,RW1,DK1,Naturlig,1.2260009428889544,3.0
6749,RW2,DK2,Naturlig,3.0000440593502224,2.0
6750,RW2,DK4,Naturlig,9.030445481837765,3.0
6751,RW1,DK1,Naturlig,7.40119656662994,
6752,RW2,DK1,Naturlig,4.734274381178702,3.0
6753,RW2,DK1,Naturlig,12.023699703320174,3.0
6754,RW1,DK1,Naturlig,5.1274533873098065,2.0
6756,RW1,DK1,Stærkt modificeret,11.756066559455116,0.0
6758,RW1,DK1,Naturlig,4.875020766348956,4.0
6759,RW2,DK1,Naturlig,9.741653138410877,2.0
6760,RW2,DK1,Naturlig,2.650909404615659,2.0
6763,RW1,DK2,Naturlig,9.217504198474382,3.0
6765,RW1,DK1,Kunstig,1.9299802372938364,3.0
6766,RW1,DK1,Naturlig,7.997927001795842,2.0
6767,RW2,DK1,Naturlig,9.638201732292725,3.0
6769,RW2,DK1,Naturlig,12.11120080962994,2.0
6770,RW1,DK1,Naturlig,1.0024871801838413,1.0
6771,RW1,DK1,Naturlig,14.161453574233372,
6773,RW2,DK2,Naturlig,5.647912056896196,3.0
6774,RW1,DK2,Naturlig,2.1154464556331614,3.0
6775,RW2,DK2,Naturlig,3.990303263638298,2.0
6777,RW1,DK1,Naturlig,5.701674373429861,2.0
6778,RW2,DK1,Naturlig,4.898763480401876,3.0
6780,RW1,DK1,Naturlig,6.863095954432253,3.0
6781,RW1,DK1,Naturlig,1.3668000358156667,3.0
6782,RW1,DK1,Naturlig,10.515121575694183,2.0
6783,RW2,DK1,Naturlig,7.27149627011015,
6784,RW1,DK1,Naturlig,3.9388849804692976,2.0
6785,RW2,DK1,Naturlig,16.384875299943424,3.0
6788,RW2,DK2,Naturlig,21.72763119361416,2.0
6789,RW3,DK1,Naturlig,9.997263043670166,3.0
6790,RW1,DK1,Naturlig,6.723643764755434,2.0
6791,RW1,DK1,Naturlig,1.3153713904690973,2.0
6792,RW2,DK1,Naturlig,4.452675154790031,1.0
6793,RW1,DK2,Naturlig,5.5584010253876,0.0
6794,RW1,DK3,Naturlig,1.4650556527910106,2.0
6795,RW1,DK2,Naturlig,10.772199635650159,1.0
6796,RW1,DK1,Naturlig,5.564140365957127,2.0
6797,RW2,DK2,Stærkt modificeret,6.399084639057177,3.0
6798,RW2,DK2,Naturlig,10.02443740184643,2.0
6799,RW1,DK1,Naturlig,9.406768086607407,2.0
6800,RW1,DK1,Naturlig,4.00523631636737,3.0
6801,RW1,DK3,Naturlig,3.75682900510944,3.0
6802,RW1,DK1,Naturlig,2.076541931003596,4.0
6803,RW2,DK1,Naturlig,13.473314700010956,3.0
6804,RW2,DK2,Naturlig,4.707518425045503,2.0
6805,RW1,DK1,Naturlig,8.599050067758517,2.0
6806,RW1,DK1,Naturlig,2.225089472866157,2.0
6807,RW2,DK2,Stærkt modificeret,18.216238232114453,3.0
6808,RW1,DK1,Naturlig,11.058132105056032,3.0
6809,RW1,DK1,Naturlig,11.351172302828756,2.0
6810,RW2,DK2,Naturlig,14.47955386191805,2.0
6812,RW2,DK2,Stærkt modificeret,3.171327298846527,3.0
6813,RW2,DK1,Kunstig,5.897874012358786,1.0
6814,RW2,DK1,Naturlig,6.925828086051887,3.0
6815,RW1,DK1,Naturlig,6.232171210637033,3.0
6817,RW2,DK2,Naturlig,2.2885186895316885,2.0
6818,RW2,DK2,Naturlig,1.5532268291903644,2.0
6819,RW1,DK1,Naturlig,1.0776459337305373,
6820,RW2,DK1,Naturlig,4.669940110440521,2.0
6821,RW3,DK1,Naturlig,12.79278493321706,4.0
6822,RW1,DK1,Naturlig,1.0901692971703696,
6823,RW2,DK2,Naturlig,7.825574960176592,2.0
6824,RW1,DK1,Naturlig,5.847615663410201,3.0
6825,RW1,DK1,Kunstig,3.3899237992802704,0.0
6826,RW1,DK1,Naturlig,2.3665967113354482,3.0
6827,RW1,DK1,Naturlig,7.331425722089349,3.0
6828,RW2,DK2,Naturlig,6.636849090501939,2.0
6829,RW2,DK1,Naturlig,12.167895200666425,1.0
6830,RW5,DK1,Naturlig,4.414570449557087,
6831,RW1,DK1,Naturlig,2.6704031434138904,3.0
6833,RW2,DK1,Naturlig,3.7539729999023534,3.0
6834,RW1,DK1,Naturlig,3.6825683613703344,2.0
6835,RW1,DK1,Naturlig,2.18812694863475,2.0
6836,RW2,DK4,Naturlig,12.677868020935884,3.0
6837,RW1,DK1,Naturlig,2.2007559180656626,3.0
6838,RW2,DK1,Naturlig,7.929725564219016,3.0
6839,RW2,DK4,Stærkt modificeret,14.235460631258512,1.0
6840,RW2,DK1,Naturlig,4.25672199803171,3.0
6841,RW1,DK1,Naturlig,1.7881906874951234,2.0
6842,RW1,DK2,Naturlig,4.607013650299302,1.0
6843,RW1,DK1,Naturlig,3.1042122503642093,4.0
6844,RW1,DK1,Naturlig,2.4890424653899466,1.0
6845,RW1,DK1,Naturlig,2.0403991032560413,
6846,RW2,DK1,Naturlig,1.8543855606631192,
6848,RW1,DK1,Naturlig,3.5440110977400328,
6849,RW1,DK2,Stærkt modificeret,10.979579740720364,1.0
6850,RW1,DK1,Naturlig,3.4245997003396225,2.0
6851,RW1,DK1,Naturlig,1.9380083908358232,
6852,RW2,DK1,Naturlig,2.5010014302368266,2.0
6853,RW1,DK1,Naturlig,10.975874216133253,2.0
6855,RW2,DK1,Naturlig,6.539302712390235,3.0
6856,RW1,DK1,Naturlig,11.297590745771695,3.0
6858,RW1,DK2,Naturlig,0.7332489667838008,3.0
6859,RW2,DK1,Naturlig,8.855120653768035,2.0
6860,RW1,DK2,Naturlig,6.807145348293636,2.0
6861,RW2,DK2,Naturlig,5.120461605075961,3.0
6862,RW1,DK1,Naturlig,6.211346277554699,3.0
6864,RW2,DK2,Naturlig,5.117684436539061,2.0
6865,RW1,DK1,Naturlig,6.144158725190813,3.0
6866,RW1,DK1,Naturlig,2.390009746659926,4.0
6867,RW1,DK1,Naturlig,2.3918824208854987,4.0
6868,RW1,DK1,Naturlig,2.2189698852179083,4.0
6869,RW2,DK1,Stærkt modificeret,32.38958967328554,1.0
6870,RW1,DK1,Naturlig,8.363372612861399,3.0
6871,RW2,DK1,Naturlig,5.276866262693217,2.0
6872,RW1,DK1,Naturlig,3.2438669347164404,2.0
6873,RW1,DK1,Naturlig,6.647062255409499,3.0
6874,RW2,DK1,Naturlig,5.130114517875937,3.0
6875,RW2,DK4,Naturlig,11.604401407039148,3.0
6876,RW1,DK1,Naturlig,2.8447100158208296,2.0
6877,RW1,DK1,Naturlig,5.604255527099376,3.0
6879,RW1,DK1,Naturlig,2.3184371800348997,
6880,RW2,DK1,Naturlig,2.635673064669828,4.0
6882,RW3,DK4,Stærkt modificeret,22.75744566266667,3.0
6883,RW1,DK1,Naturlig,8.095134980997193,3.0
6884,RW1,DK1,Naturlig,2.3794418627602303,3.0
6885,RW2,DK2,Stærkt modificeret,13.457541287576863,1.0
6888,RW2,DK1,Kunstig,11.58999431556123,4.0
6889,RW1,DK1,Naturlig,1.9204034147320213,1.0
6890,RW1,DK1,Naturlig,7.917849216277229,2.0
6891,RW1,DK1,Naturlig,6.222340549671085,3.0
6892,RW1,DK1,Naturlig,8.031570367636666,3.0
6893,RW2,DK1,Stærkt modificeret,3.0625084011236767,1.0
6894,RW2,DK2,Naturlig,2.7455628188796464,2.0
6895,RW2,DK2,Naturlig,5.862884227754745,2.0
6896,RW1,DK1,Naturlig,1.5700356566415208,
6897,RW2,DK1,Naturlig,4.969430672445425,3.0
6898,RW1,DK1,Naturlig,1.1774751002376616,3.0
6899,RW2,DK1,Naturlig,1.5057989304880186,
6900,RW1,DK1,Naturlig,8.586749528425687,4.0
6901,RW1,DK1,Naturlig,2.4783381845011787,2.0
6902,RW2,DK1,Naturlig,6.060947893124576,2.0
6903,RW1,DK1,Naturlig,6.781488086927927,2.0
6904,RW1,DK1,Naturlig,4.476289109346436,3.0
6906,RW2,DK2,Naturlig,8.791618986935168,1.0
6907,RW2,DK1,Naturlig,6.655641329930473,1.0
6908,RW1,DK1,Naturlig,6.194813296189004,3.0
6909,RW2,DK4,Naturlig,26.794144537978056,3.0
6910,RW1,DK1,Naturlig,2.4496821978821584,2.0
6911,RW1,DK1,Naturlig,6.379111820612864,4.0
6912,RW1,DK1,Naturlig,1.541865764315248,2.0
6913,RW1,DK1,Naturlig,10.527017065755825,3.0
6914,RW1,DK1,Stærkt modificeret,4.954060453957839,2.0
6915,RW1,DK1,Naturlig,7.985954812667266,3.0
6916,RW1,DK1,Naturlig,1.7965170088209395,
6917,RW1,DK1,Naturlig,3.199288372087457,3.0
6918,RW2,DK1,Naturlig,15.199956126114381,3.0
6919,RW2,DK1,Naturlig,5.8599610400426005,4.0
6920,RW2,DK2,Stærkt modificeret,3.68830017024604,0.0
6921,RW2,DK2,Naturlig,41.22318833574975,2.0
6922,RW2,DK1,Naturlig,9.352899023015034,3.0
6923,RW2,DK2,Naturlig,4.6063120199846495,2.0
6924,RW1,DK1,Naturlig,1.5369495058220468,2.0
6925,RW2,DK1,Naturlig,11.22287336465792,2.0
6926,RW1,DK1,Naturlig,4.363056840560964,3.0
6927,RW1,DK2,Naturlig,10.608785662978926,2.0
6928,RW1,DK1,Naturlig,5.58549375231892,2.0
6929,RW1,DK3,Naturlig,14.561683442023192,3.0
6930,RW2,DK2,Stærkt modificeret,3.863989905126475,1.0
6932,RW2,DK4,Naturlig,6.521018844690339,3.0
6933,RW1,DK1,Naturlig,8.615283243965697,2.0
6934,RW2,DK1,Stærkt modificeret,11.552329232528331,1.0
6935,RW1,DK1,Naturlig,2.196840269881934,3.0
6936,RW1,DK1,Naturlig,6.00955334589215,3.0
6937,RW2,DK1,Naturlig,1.7496573065343712,
6938,RW1,DK1,Naturlig,2.267976781668478,2.0
6939,RW1,DK1,Naturlig,1.9331846433038893,3.0
6940,RW2,DK1,Naturlig,4.596507842655543,2.0
6942,RW1,DK1,Naturlig,7.929532870292897,3.0
6943,RW2,DK1,Stærkt modificeret,0.9007455793271323,
6944,RW2,DK1,Naturlig,4.26272025542026,4.0
6945,RW2,DK1,Stærkt modificeret,25.631865052090898,1.0
6946,RW1,DK1,Naturlig,2.4366392464728537,3.0
6947,RW1,DK1,Naturlig,3.6768196391417547,2.0
6948,RW1,DK1,Naturlig,2.8303987551110676,3.0
6950,RW1,DK1,Naturlig,5.249515870447688,3.0
6951,RW1,DK1,Naturlig,7.0208298335640675,3.0
6952,RW2,DK1,Naturlig,3.2340906017967566,3.0
6953,RW1,DK1,Naturlig,15.630983813601624,3.0
6954,RW1,DK1,Naturlig,2.634624557868321,2.0
6955,RW1,DK1,Naturlig,6.558620450805761,2.0
6956,RW1,DK1,Naturlig,9.316434439013053,3.0
6957,RW1,DK1,Naturlig,4.511972229493872,
6958,RW1,DK1,Naturlig,14.650243946145498,2.0
6959,RW1,DK2,Naturlig,3.630126433763407,2.0
6960,RW1,DK1,Naturlig,2.458253170447733,1.0
6961,RW1,DK1,Naturlig,10.56170879040577,2.0
6962,RW1,DK1,Naturlig,3.1587990324035817,3.0
6963,RW2,DK1,Naturlig,2.354657834694371,
6964,RW1,DK1,Naturlig,2.8561195097309415,2.0
6965,RW1,DK1,Naturlig,3.4918782064390883,2.0
6966,RW2,DK2,Stærkt modificeret,2.6808807423164156,0.0
6967,RW1,DK1,Naturlig,2.886573957608553,2.0
6968,RW1,DK1,Naturlig,9.849375145859716,3.0
6969,RW3,DK1,Naturlig,29.615595830999872,3.0
6970,RW1,DK1,Naturlig,1.0031507951348202,2.0
6972,RW2,DK2,Stærkt modificeret,7.198960621705219,0.0
6973,RW2,DK1,Naturlig,3.205488190288999,2.0
6974,RW2,DK1,Naturlig,2.9360476013004586,3.0
6975,RW1,DK1,Naturlig,6.286031466975034,4.0
6976,RW1,DK1,Naturlig,3.162332533751915,4.0
6977,RW1,DK2,Naturlig,2.479960322167214,2.0
6978,RW2,DK2,Stærkt modificeret,4.461925493392951,0.0
6979,RW2,DK1,Naturlig,12.92056160503591,2.0
6980,RW1,DK2,Naturlig,7.3404528509968205,2.0
6981,RW2,DK2,Stærkt modificeret,8.104062861125694,0.0
6982,RW1,DK1,Kunstig,4.0467362269083065,3.0
6983,RW1,DK1,Naturlig,9.230916950779193,2.0
6984,RW2,DK1,Stærkt modificeret,13.608366948971947,1.0
6985,RW1,DK1,Naturlig,1.1616860874171087,2.0
6987,RW2,DK3,Naturlig,7.935725106699838,3.0
6989,RW2,DK1,Naturlig,4.219785760117731,2.0
6990,RW1,DK1,Naturlig,2.2275225674187187,3.0
6991,RW1,DK2,Naturlig,2.390708097175795,2.0
6992,RW1,DK1,Naturlig,7.607666304177364,1.0
6993,RW1,DK1,Naturlig,4.881182465221389,3.0
6994,RW2,DK1,Naturlig,9.867439444252145,2.0
6995,RW1,DK1,Naturlig,7.271416895693366,3.0
6996,RW1,DK3,Naturlig,3.5754740958907805,3.0
6997,RW2,DK1,Naturlig,3.370435602619542,2.0
6998,RW1,DK1,Naturlig,2.6726968693125968,3.0
6999,RW1,DK1,Naturlig,11.28313323030652,1.0
7000,RW2,DK1,Naturlig,2.558959098637131,3.0
7001,RW2,DK1,Naturlig,10.616891338976906,2.0
7002,RW1,DK1,Kunstig,3.8733830191771235,3.0
7004,RW1,DK1,Naturlig,9.976259401007708,1.0
7005,RW2,DK1,Naturlig,2.7784436787896505,3.0
7007,RW2,DK2,Naturlig,9.638028114816152,2.0
7008,RW5,DK1,Naturlig,2.1449609388838184,
7010,RW2,DK1,Naturlig,8.786204714477392,4.0
7011,RW1,DK1,Naturlig,3.766365883182997,3.0
7012,RW1,DK1,Naturlig,10.606960039231577,3.0
7013,RW2,DK1,Kunstig,8.64325908390508,2.0
7014,RW2,DK2,Naturlig,10.56761536932027,2.0
7016,RW1,DK1,Naturlig,1.009765822255151,2.0
7017,RW2,DK1,Naturlig,11.590577921843572,2.0
7018,RW1,DK1,Naturlig,2.754682810855622,3.0
7019,RW1,DK1,Naturlig,10.709154745311302,3.0
7021,RW2,DK2,Stærkt modificeret,2.6142660910354896,3.0
7023,RW1,DK1,Naturlig,6.177454503872417,2.0
7024,RW1,DK1,Naturlig,2.1552174299607025,
7025,RW2,DK1,Naturlig,2.5640702515104024,2.0
7026,RW1,DK1,Naturlig,5.287055692814987,2.0
7027,RW2,DK1,Naturlig,8.97981336182256,4.0
7028,RW2,DK4,Naturlig,14.290402167778451,3.0
7029,RW1,DK1,Naturlig,5.98944806219368,3.0
7030,RW1,DK1,Naturlig,2.8812183719632247,2.0
7031,RW1,DK1,Naturlig,1.43448079023278,2.0
7032,RW1,DK1,Naturlig,2.925978056283705,4.0
7033,RW2,DK1,Naturlig,2.0438181165237386,4.0
7034,RW1,DK2,Naturlig,3.0234331914125394,3.0
7035,RW1,DK1,Naturlig,3.099024137308052,2.0
7036,RW2,DK3,Naturlig,6.328355215562775,3.0
7037,RW1,DK1,Naturlig,2.2171788486748136,1.0
7038,RW1,DK2,Naturlig,6.809287317220255,3.0
7042,RW1,DK1,Naturlig,3.717807363213385,3.0
7043,RW2,DK1,Naturlig,6.907856289807282,2.0
7045,RW2,DK1,Naturlig,9.823325061192051,3.0
7046,RW2,DK1,Naturlig,6.776550735938405,3.0
7047,RW2,DK2,Stærkt modificeret,4.250458701947737,2.0
7048,RW2,DK1,Naturlig,6.110808199089814,3.0
7049,RW1,DK1,Stærkt modificeret,4.032121838770428,3.0
7050,RW1,DK1,Naturlig,2.9710497874612214,3.0
7051,RW1,DK1,Naturlig,5.415375503784751,2.0
7053,RW1,DK1,Naturlig,4.949185385168985,4.0
7054,RW1,DK1,Naturlig,9.537643542307178,3.0
7055,RW1,DK2,Naturlig,3.025850784865055,2.0
7056,RW2,DK1,Naturlig,1.034423033172153,0.0
7057,RW1,DK1,Naturlig,0.7096738420557236,3.0
7058,RW2,DK1,Naturlig,8.970103239898439,3.0
