wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
4860,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,,,,7.0,,,,
4861,,,,,4.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,,,
4862,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,
4863,,,,,,,,,,,,5.0,,,,5.0,,,,5.0,,,,,,,,,,6.0,,,,,,,
4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
4866,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,5.0,5.0,,4.0,,,,,,5.0,,,,
4867,,,,,,,,,,,,,5.0,7.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,,7.0,,,,
4868,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,4.0,,,,,,,4.0,,,,,
4869,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
4872,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,
4873,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
4874,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,6.0,,,,,,,
4875,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.0,,,
4876,,,,,,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,,5.0,4.0,4.0,,,,,,6.0,,,,
4878,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,
4879,,,,,,,,,,,,,,,,,,6.0,7.0,,,,,,7.0,,,,,,6.0,,,,,,7.0
4880,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
4881,,4.0,,,,4.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,4.0,,,,,4.0,,,,,,,5.0,,,,,
4882,,,,,,,,,,,,,4.0,,,4.0,,4.0,,4.0,,,,,,4.0,4.0,,,,,5.0,5.0,5.0,,,
4883,,,,,,,,,3.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,5.0,,,4.0,,,4.0,4.0,,5.0,,,
4884,,,,,,,2.0,,,,3.0,,,4.0,3.0,,,,4.0,,4.0,,,,,,,,,,4.0,,,,,,
4886,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,
4887,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,4.0,,,,
4889,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,
4890,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,
4891,,3.0,4.0,4.0,4.0,,3.0,4.0,,,3.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,,,,,,,,,,,4.0,,,,,4.0,
4892,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,5.0,5.0,5.0,4.0,4.0,,,
4893,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,
4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,5.0,,,,,6.0,,,,
4901,,,,,,,,,,,3.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,3.0,,,,,,,,,4.0,,,,,
4902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
4903,,6.0,,7.0,,,,,,7.0,,,,,,,,,,,,,7.0,,,,,,,7.0,,,,,,,
4905,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,5.0,,5.0,,
4906,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,5.0,,,,,,5.0
4907,,,,,,,,,2.0,,,,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,4.0,,5.0,
4908,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,,
4909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,5.0,,,,,,,,,,6.0,,,
4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
4912,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,
4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,5.0,,,,6.0
4916,,,,,,,,4.0,,,,5.0,,,6.0,,5.0,,,,,,,,,,4.0,,,,,,5.0,,,,
4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,,,,,5.0,,,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,4.0,,,,7.0,,
4919,4.0,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,,,
4920,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,6.0,,,
4921,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,4.0,,,,,,5.0,,,,
4922,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,
4923,4.0,,,5.0,,,,,,5.0,,,,,,,,,,,,,,7.0,5.0,,,,,,,7.0,,,,,
4925,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,
4926,,,,,,,3.0,,,,,,,3.0,,,,4.0,,,,,,,5.0,,,,,,,5.0,,,,,
4927,5.0,7.0,,5.0,,,,,,6.0,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,7.0,,,
4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,6.0,,,
4929,,3.0,2.0,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,5.0,,2.0,,,,,,,,5.0,,,,,
4931,,,,,,,,,,,,,,,,,6.0,,,,,6.0,,,6.0,,,7.0,,,6.0,,,7.0,,,7.0
4932,,,,,,,,,,4.0,,,,5.0,,5.0,4.0,4.0,,,,4.0,,,,,,,,,,4.0,,,,,
4933,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,7.0,5.0,6.0,,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,,,,,
4934,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,5.0,,,,,,,
4935,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,4.0,,,,,,,5.0,,,,,
4937,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,7.0,,,,,
4938,,,,,,4.0,4.0,4.0,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,5.0,,,,5.0
4940,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,
4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
4942,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,,,4.0,,,,4.0,,
4943,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0
4944,,,,,,,,,,,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,4.0,,,,5.0,,
4945,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,,,
4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.0,,,
4948,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,
4949,,3.0,3.0,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,4.0,,,,,,,,,,,
4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,
4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,7.0,,,,,
4953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,
4955,,,5.0,,,,,,,6.0,,,,,,,,,6.0,,,,,,,,6.0,,,,,,5.0,,,,
4957,,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,6.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,,,,5.0,,,,,,,,,,7.0,,,
4958,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,4.0,,
4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,
4960,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,
4961,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,4.0,,
4962,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,4.0,,,,
4963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,,5.0,4.0,4.0,5.0,,,,
4965,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,4.0,,,,3.0,,,,
4966,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,1.0,,,,5.0,,
4967,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,4.0,
4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,
4969,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,3.0,,,4.0,,,,,,4.0,,,,
4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,,,,,,7.0,7.0,7.0,,,,,,,,,,7.0,,,,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,,4.0,,,,,,4.0,,,,
4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,,
4980,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,5.0,,,,,,,
4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
4982,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,
4983,,,,,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,,,,,,6.0,,
4984,6.0,,,,7.0,,,,,,,,,6.0,,,,,,,,,,,,,,4.0,,,,,,6.0,,,
4986,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,6.0,,,,
4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
4989,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,
4990,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,
4991,,,,,,,,,,,,,,6.0,,,,5.0,,,,,,,7.0,,,,,,,7.0,,,,,
4992,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
4993,,,,,,,,,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,,,,,,,3.0,3.0,,3.0,,,,
4994,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,5.0,,,,,,,5.0,,,,,,
4996,,,,,4.0,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,5.0,,,,,,
4997,,3.0,3.0,,,,3.0,,,,,,,3.0,,,,,,4.0,,,,,,4.0,,4.0,4.0,,4.0,,5.0,,4.0,,
4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,
4999,3.0,7.0,,6.0,,,,,6.0,7.0,,,,,,6.0,,,,,,,4.0,,,,,,,,,,,,5.0,,
5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,,,,,,,,,6.0,,6.0,5.0,,6.0,6.0,,,,,,,,,,,,,6.0,,,,,7.0,,,,
5002,,,,,,,6.0,,,,,,,,7.0,,6.0,,7.0,,,,,,,,,,,,6.0,,,,,,
5003,,,,,,,,,,,3.0,,1.0,2.0,2.0,2.0,2.0,3.0,,,,2.0,2.0,,,,,,,2.0,,3.0,2.0,,,,
5004,,,,,,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,,,
5005,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,7.0,,,,,,,7.0,,,,,
5006,,,,,,,,,,,,4.0,4.0,,,,5.0,,,,,,,,,,6.0,,,,,,2.0,,,,
5008,,,,,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,,,5.0,,,5.0,,,,
5009,,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,,,,,,,5.0,,,,,
5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,,,,,,,,4.0,4.0,,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,5.0,4.0,4.0,,5.0,
5013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,
5016,,,,,,,,,,,,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,6.0,
5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,
5018,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,,,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,6.0,5.0,,,
5019,,6.0,,6.0,,,,,,6.0,,,,,,,,,,,,,6.0,,6.0,,,,,,6.0,,,,,,
5020,,,,,,,,,,,,4.0,,,,5.0,,,,5.0,,,,,,,,,,6.0,,,,,,,
5021,,,,,,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,,,,,,,,4.0,,,,,,5.0,,,,6.0
5022,,,,,,,,,,4.0,,,,4.0,,,4.0,,,5.0,,,,,4.0,,,5.0,,,,5.0,,,,,
5024,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,3.0,,,,,
5025,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,,,3.0,,
5026,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
5027,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,3.0,
5028,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,6.0,,,
5030,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,5.0,,,,,,,4.0,,,,5.0,
5031,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,6.0,,,,,
5032,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,4.0,,,,,,3.0,,,
5033,,2.0,,2.0,1.0,,,3.0,,,,2.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,,4.0,,,,,,,
5035,,4.0,,2.0,4.0,,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,5.0,,,,,,,
5036,,,,,,6.0,5.0,5.0,5.0,4.0,5.0,4.0,,5.0,4.0,6.0,5.0,6.0,,,,4.0,,,5.0,,,,6.0,,6.0,,5.0,,,,
5037,,,,,,,,,,,,,,,,,7.0,,,,,6.0,,,7.0,,,7.0,,,7.0,,,6.0,,,7.0
5038,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,,6.0,6.0,,6.0,6.0,,,
5039,,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,7.0,,
5040,,,,,,,,,,,,,,4.0,,4.0,,,4.0,,,3.0,,,,,,,,4.0,,,,,4.0,,
5042,5.0,5.0,7.0,5.0,6.0,,,6.0,,,5.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,,,,,,,,,,,,5.0,,,,,,
5043,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,
5044,,,,,,,,,4.0,,,,,4.0,,,,5.0,,,,,,,,,,5.0,,,,,5.0,,,,
5045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
5046,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,
5047,,,,,,,,,,,,,,,7.0,,,5.0,,,,,,,,,5.0,,,,,,5.0,,,,
5048,,2.0,3.0,4.0,4.0,,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,6.0,,,,,,,,
5051,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,
5052,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,4.0,,
5054,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,4.0,,,,
5055,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,5.0,,,,,,,5.0,,,,,
5056,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,4.0,,,,,,,,,,
5057,4.0,,,6.0,,4.0,,5.0,4.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,
5058,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,2.0,,,
5060,,,,,,,,,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,4.0,4.0,,,,4.0,,5.0,4.0,,,,
5061,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,6.0,,,,,
5062,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,4.0,,,,
5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,7.0,,,,,,7.0,,,
5067,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,
5068,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,
5070,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,,,,7.0,,,,,,
5071,,,,,,,,,,,,,,,5.0,,,6.0,,,,,,,4.0,,,,,,,7.0,,,,,
5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,
5073,,,,,,3.0,4.0,4.0,4.0,,5.0,,4.0,5.0,5.0,5.0,5.0,,5.0,,,,,,,,,,,,,5.0,,,,,
5075,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,4.0,,,
5076,,,,,,,,3.0,4.0,4.0,4.0,3.0,,4.0,5.0,5.0,4.0,4.0,,,,,,,,,4.0,,,,,5.0,,,,,
5077,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,6.0,,,
5078,,,,,,,,,3.0,,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,4.0,,,,4.0,
5079,,,,,4.0,,,,,,,,,6.0,,,6.0,,,,,,,,,,,7.0,,,,,,,,,
5080,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,
5082,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,
5085,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,5.0,,,,,,,,6.0,,
5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,
5089,,,,,,4.0,,,4.0,,,,,,,,,,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,
5090,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,6.0,,,,,
5091,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,4.0,,,,
5094,,,,,,,,,,,,,,4.0,,3.0,2.0,2.0,3.0,,,3.0,,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,,3.0
5095,4.0,,4.0,4.0,,,4.0,4.0,,,,,,5.0,,,,,,5.0,,,,,3.0,,,,6.0,,,,,5.0,,,
5096,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,7.0,,,,,,
5098,5.0,7.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,,,,6.0,,,,,6.0,,,,,,,,7.0,,,,,,7.0,,,,
5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,5.0,,5.0,5.0,6.0,6.0,,,6.0,,,,,6.0,,,7.0,,,,,,,,6.0,,,,7.0,,,,7.0,,,,
5101,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,3.0,,,,,4.0,,4.0,3.0,,,,
5103,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,,,
5104,,,,6.0,,,,,6.0,,,,,6.0,,,,,,,,,,,6.0,,,,7.0,,,,,,,,
5105,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,4.0,,4.0,,4.0,
5107,,,,,,,4.0,,,,,,,4.0,,,,4.0,,,,,,,5.0,,,,,,5.0,,,,,,
5108,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,5.0,,,,,,5.0,,,,,,4.0,
5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
5111,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,5.0,,,,,
5112,,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,,,,,5.0,,,7.0,,,,,,6.0,,,
5113,,,,,,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,,5.0,,6.0,5.0
5114,,,,,,,,,,,,3.0,,,,5.0,,,,6.0,,,,,,,,,,,6.0,,,,,,
5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
5116,,,,,,,,,,,,,2.0,,,,,2.0,3.0,,,3.0,,3.0,2.0,3.0,,3.0,,,3.0,,2.0,3.0,,,3.0
5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,
5118,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,4.0,,,,,,,4.0,,
5119,,,,,,,,,,,,5.0,,,,4.0,,,,4.0,,,,,5.0,,,,,,,,,,,,
5121,,,,,,,,,,,,2.0,,,,3.0,3.0,,3.0,4.0,,,,,,,,,,,4.0,,,,,3.0,
5122,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,,,,5.0,,,5.0,4.0,,,,
5123,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,
5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,,5.0,5.0,,,,5.0,5.0,,,
5129,,,,,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,3.0,4.0,,,4.0,3.0,,3.0,,,3.0,3.0,,3.0,,,4.0,3.0,
5130,,,,,,4.0,5.0,5.0,5.0,,6.0,5.0,5.0,5.0,5.0,5.0,5.0,,6.0,,,,,,,,5.0,,,,,,7.0,,,,
5132,,,,,,,6.0,,,,,,6.0,,6.0,,6.0,,6.0,,,,,,,,,,,4.0,,,,,4.0,,
5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,,,,,,,,,,,,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,,6.0,,7.0,7.0
5135,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,4.0,,,,4.0,,,,,,,,
5136,,,,,,,,,,,,,,4.0,,4.0,,4.0,,4.0,,,,,,4.0,,,,,,4.0,,,,4.0,
5137,,5.0,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,5.0,,,,,,4.0,,,
5138,,,,,,,,,,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,5.0,,,,,,4.0,5.0,,,,,
