wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
433,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,,,,,4.0,3.0,,,,4.0,,,,,4.0,4.0,,,,
434,,,,,,,3.0,,,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,3.0,,
435,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,3.0,,,,,
437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3.0,,,3.0,,,,,3.0,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,3.0,,,,
443,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,3.0,3.0,,3.0,,3.0,,,,
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
447,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
454,2.0,,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,,3.0,,,3.0,,,3.0,,,3.0,,
456,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,2.0,,,2.0,,,,,,2.0,,,,,,2.0
457,,,,,,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,,2.0,2.0,,3.0,,4.0,,3.0,,,3.0,,,,,,,,,,
458,,,,,,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,,3.0,4.0,4.0,3.0,4.0,,4.0,,4.0,4.0,4.0,
462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,,3.0,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,2.0,,
475,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
476,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,
484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,1.0,,,3.0,3.0,,,,,,3.0,,,,
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,,,,3.0,,,,,,4.0,,,,,,4.0
493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,4.0,2.0,,3.0,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,
501,,,,,,,,,,,2.0,,,,2.0,,,,1.0,,,,,,,3.0,,,,,,,,,,,
502,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,4.0,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,,
515,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,,
516,,3.0,2.0,1.0,2.0,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,3.0,,,,
517,,,,,,,,,,,,,2.0,,,,2.0,,,,3.0,,,,,,,,,,3.0,,,,,,
518,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
519,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,
520,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,,,,,,,,,,
523,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,3.0,,3.0,3.0,,,3.0,,3.0,4.0,,,3.0
527,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,,,,3.0,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,2.0,
545,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,
546,,,,,,,,,,,,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,4.0,
547,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,2.0,
548,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,
550,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,
551,3.0,,4.0,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,
555,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,3.0,,,
562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
563,,,,,,,,,1.0,,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,,,,3.0,
566,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,
569,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,
572,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,4.0,,3.0,
574,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
584,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,
586,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,4.0,,,,,,,
587,,,,1.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,
588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
591,,,,,,,,,3.0,,,,,2.0,,,,2.0,,,,,,,,3.0,,,,,,4.0,,,,,
592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,,,3.0,,,3.0,,,,
595,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,,,,,,,,,2.0,,,,,3.0,,
597,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,2.0,,
599,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,
600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,3.0,,,,,
602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
605,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,,,,,,,,,,2.0,,,,,2.0,,,,,
606,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,
610,,,,,,,,,,,,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2.0,,,3.0,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,
615,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,3.0,,,,,
617,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,4.0,,4.0,,,,
618,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,3.0,,,,,,
619,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,
621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
623,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,1.0,,,,,2.0,
624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,
625,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,
626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,2.0,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,,,,
637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,
642,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,3.0,,,,2.0,3.0,,3.0,,,,
644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
646,,,2.0,2.0,,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,,,,3.0,3.0,3.0,,,,,3.0,,,,,,4.0,,
647,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,
649,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,3.0,,,
651,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,
652,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,3.0,,,,,,
653,,,,,,,,,,,,,,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,
655,,,,,,,,,,,3.0,,,,,3.0,,,3.0,,,,,,,,,,,,4.0,,,,,,
657,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
658,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,2.0,,,3.0,3.0,3.0,3.0,,3.0,3.0,2.0,3.0,,,4.0,,
659,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,3.0,,,,
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,,,,,3.0,,,,,,3.0,,,,,
673,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,
676,,4.0,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,4.0,,,
678,,3.0,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,
679,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,2.0,,,,,,2.0,
680,,,,,,,,,2.0,,2.0,,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,3.0,,,,,,
681,,,,,,,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,2.0,3.0,2.0,,,,,,,,,,3.0,,,,,,3.0,,,,
682,,,,,,,,,,,,,,,3.0,3.0,,,,,3.0,,,,,,,,,,3.0,,,,,,
683,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,,
684,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.0,,,,,,,,,,,
686,2.0,,2.0,2.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,
687,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,
688,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,
689,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,2.0,
691,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,3.0,,,
692,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,
694,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,
695,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0
698,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,
703,,,,,,,2.0,,,,,,2.0,2.0,3.0,3.0,3.0,,3.0,,,,,,,,,,3.0,,,,,,,,
704,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,2.0,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
714,,,,,,,,0.0,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,2.0,
715,,2.0,,2.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,3.0,,,,,,,,
716,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,
718,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
723,,,,,,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,,,,2.0,,,,,
725,,,,,,2.0,1.0,1.0,2.0,,,1.0,,,,2.0,,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,,4.0,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
728,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,2.0,,,,
730,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,,3.0,3.0,4.0,,4.0,
731,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,,3.0,,,,,,3.0,,,
734,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,2.0,,
735,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,0.0,,,2.0,,,2.0,,
736,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,3.0,,,,
744,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,
746,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,3.0,,,3.0,,3.0,,
747,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
750,,,,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
753,3.0,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,3.0,,,
755,,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,,,,,,,,3.0,,,,,,
756,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,3.0,,,,,3.0,,,,
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,3.0,,,,,,,,,,,3.0,,
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
764,,,,,,,2.0,1.0,,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,3.0,,,3.0,,,
766,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,
768,,,,,,,,3.0,2.0,,,,3.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,3.0,,,,,,,,,
769,,,,,,,2.0,2.0,,2.0,,,2.0,2.0,2.0,,2.0,,2.0,,3.0,,,2.0,,,3.0,,,2.0,,,3.0,,,2.0,
777,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,,2.0,,,3.0,2.0,,3.0,,,4.0,3.0
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,
787,,,,,,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,,2.0,,,,,2.0,,3.0,3.0,,,,2.0,,,,,,2.0
788,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,,2.0,,,3.0,,,2.0,,,2.0,,,4.0,,,3.0
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,
792,,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,2.0,,
793,,,,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,3.0,,,,,
798,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,,3.0,,3.0,3.0
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,2.0,,,,,,2.0,,,,2.0,,
803,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,
805,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,
806,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,3.0,
807,,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,3.0,,,2.0,,3.0,2.0,,,,
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,2.0,3.0,3.0,,,,,,,,,,4.0,,3.0,,,,,,4.0,2.0,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,
818,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,
819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
820,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,
822,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,3.0,,,
827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,
835,,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,,,,,,,,3.0,,,,,,
837,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,3.0,,,
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,0.0,2.0,,,,,2.0,,,,,,,3.0,,,,,,3.0,,3.0,,,,,,4.0,,
848,,,,,,,,,,,,,,,2.0,3.0,,2.0,,2.0,,,,,,,,,,,3.0,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,3.0,,,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,
870,,,,,,,3.0,,,,,,,2.0,,,,3.0,,,,,,,,,,3.0,,,,,,2.0,,,
871,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,3.0,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,2.0,,,,3.0,,,,3.0,,,,,,,,,,,3.0,,,,,,
877,,,,,4.0,4.0,3.0,,3.0,3.0,3.0,4.0,3.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,,,,,,,,,,,,
880,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,
881,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,
882,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,
883,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,3.0,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,3.0,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,3.0,,,
