j,t,v,Q,ln y,D age,ln PSL,ln PAL,SL,D lakes,N
coastal,2019,236,0,1.647049511,0,-1.468913444,-0.43727383,0.144077203,0,14923
coastal,2019,238,0.008378325,1.73817298,0,-2.863322181,-0.331260784,0.021010888,0,7556
coastal,2020,1,1.325450879,1.985716366,0,-1.95106928,-0.902698353,0.090462352,0,99015
coastal,2020,2,2,1.905202486,0,-1.642422047,-0.51585487,0.080575038,0,49150
coastal,2020,6,2.436135023,1.906166604,0,-1.263656132,-2.288347366,0.163445463,0,628477
coastal,2020,16,2.133979385,1.725928156,1,-0.311071702,-0.393865743,0.013703742,0,2747
coastal,2020,17,3,1.820980038,0,0,-0.172109227,0,0,461
coastal,2020,18,3,1.718248949,1,0,-0.463412949,0,0,275
coastal,2020,24,1.064526645,1.704300471,1,-0.337715936,-0.768776555,0.078780989,0,9766
coastal,2020,25,1.441666499,1.638614194,1,-0.561677636,-0.549828639,0.012159344,0,2989
coastal,2020,28,1.380293636,1.689109924,1,-0.669753971,-0.699340322,0.167124407,0,8010
coastal,2020,29,0.897430214,1.661051821,0,-0.359145936,-0.657941945,0.038907308,0,9300
coastal,2020,34,2.981300581,1.545573529,1,-1.066646487,-0.331626305,0.12222269,0,10414
coastal,2020,35,2.793272994,1.738637282,0,-3.269794882,-0.432060552,0.046486431,0,66233
coastal,2020,36,2.591513519,1.914990978,0,-0.34622432,-0.278704966,0.024726356,0,1120
coastal,2020,37,2.626174057,1.775457573,0,-1.20520234,-0.217536195,0.034763056,0,4015
coastal,2020,38,1.967064096,1.586795934,0,-1.008174807,-0.347557343,0.068121081,0,15820
coastal,2020,44,1,1.750576382,1,-0.638085635,-0.355337176,0.066647717,0,1064
coastal,2020,45,1.453602691,1.56705433,1,-0.98239491,-0.326516773,0.08432846,0,11364
coastal,2020,46,1.547257477,1.752239943,1,-1.186578236,-0.333363079,0.066786127,0,7099
coastal,2020,47,1.6,1.716937933,1,-1.593777281,-0.407211695,0.034830251,0,4827
coastal,2020,48,2.62791007,1.638471683,1,-0.814931561,-0.369637668,0.121206702,0,6245
coastal,2020,49,0.911741962,1.603930271,1,-0.241404555,-0.159897686,0.01609247,0,933
coastal,2020,56,1.248989056,1.56874406,1,-1.936805357,-0.52615807,0.128899173,0,20097
coastal,2020,57,1.248989056,1.578751471,1,0,0,0.005736215,0,33
coastal,2020,59,0.750365251,1.781507709,0,-1.198313531,-0.142243089,0.017588149,0,1264
coastal,2020,62,1.890151474,1.795350017,1,0,-0.221582729,0.017518985,0,129
coastal,2020,68,3,1.454880879,1,0,-0.271185732,0,0,543
coastal,2020,72,2.573352437,1.419816128,1,-0.434752639,-0.373801004,0.023617188,0,1152
coastal,2020,74,0.591991107,1.762795163,0,-3.845851822,-0.577611017,0.004170969,0,5525
coastal,2020,80,0.975221675,1.777548134,0,-1.017984739,-0.185438102,0.021582552,0,2431
coastal,2020,82,0.341507878,1.841719498,0,-5.127859541,-0.167974617,0.000736791,0,983
coastal,2020,83,0.898917515,1.77539222,0,-6.704863861,-0.383142498,0.000393109,0,9531
coastal,2020,84,1.269112528,1.743152882,1,0,-0.212600687,0.016399972,0,2291
coastal,2020,85,1.642092231,1.668323791,0,-0.657495427,-0.194191913,0.01192259,0,1987
coastal,2020,86,0.974323258,1.651977965,1,-0.922128226,-1.370407444,0.016700908,0,5749
coastal,2020,87,1.00311034,1.69121288,1,-1.482788864,-0.345947182,0.061150938,0,6005
coastal,2020,89,1.0161817,1.800643389,0,-0.916784435,-0.661322908,0.012209339,0,528
coastal,2020,90,1.166117452,1.723574369,0,-1.869719382,-0.386787353,0.061852367,0,6288
coastal,2020,92,1,1.71334204,1,-0.736169085,-0.213818244,0.04800389,0,2441
coastal,2020,93,2.620831306,1.683258288,0,-3.691860973,-0.457817536,0.030729033,0,123802
coastal,2020,95,1.248474281,1.490128393,1,-0.286774353,-0.46970618,0.066768821,0,1843
coastal,2020,96,1.453602691,1.726681899,1,-0.680121454,-0.289360315,0.057991899,0,5038
coastal,2020,101,0.196257977,1.849659088,0,-1.353231628,-0.579115236,0.013572537,0,1506
coastal,2020,102,0.165955607,1.627596832,0,-1.509556805,-0.785021934,0.028918687,0,10044
coastal,2020,103,0.554453861,1.672725293,0,-0.955437412,-0.189930697,0.056666394,0,2686
coastal,2020,104,1.489864975,1.786927223,0,-0.63037941,-0.329800208,0.021883636,0,3921
coastal,2020,105,1.129083373,1.713729356,0,-1.184810139,-0.355023474,0.033148226,0,10021
coastal,2020,106,0.127920167,1.660389266,0,-1.891197189,-0.424676608,0.034069154,0,15667
coastal,2020,107,1.779166871,1.637460119,0,-1.636201044,-0.391314806,0.057196581,0,3237
coastal,2020,108,0.884460796,1.786174473,0,-2.764143758,-0.231472807,0.003046685,0,630
coastal,2020,109,1.375549788,1.764600655,0,-3.038660052,-0.203807732,0.006364099,0,2926
coastal,2020,110,0.902244739,1.783780688,1,-1.645131922,-0.453145595,0.01823369,0,4254
coastal,2020,111,2.6,1.634872551,0,-3.214802669,-0.308861431,0.064074683,0,27414
coastal,2020,113,-0.067505337,1.685360026,1,-1.124537076,-0.697009484,0.015373252,0,2741
coastal,2020,114,1,1.643205253,0,-0.347368006,-0.340761064,0.085657971,0,10507
coastal,2020,119,3,1.672550759,1,0,-1.218423653,0,0,1792
coastal,2020,120,3,1.710341838,0,0,-0.231623791,0,0,34565
coastal,2020,121,2.557052291,1.726028223,0,-3.024659598,-0.44164026,0.094129157,0,81735
coastal,2020,122,1.016583946,1.878288541,0,-2.510054514,-0.416428162,0.041849157,0,15309
coastal,2020,123,1.6,1.815706337,0,-3.286418668,-0.70938742,0.023796508,0,36342
coastal,2020,124,1.143260577,1.775312253,0,-3.207486699,-0.493924687,0.01829132,0,33961
coastal,2020,125,0.273214517,2.015245887,0,-1.392698297,-0.479722533,0.017254381,0,2943
coastal,2020,127,1.556807277,1.869476063,1,-0.140280353,-0.371291291,0.037820537,0,766
coastal,2020,128,0.8,1.779886514,0,-2.407713939,-0.398836805,0.060823689,0,43737
coastal,2020,129,0.362277252,1.619133925,0,-2.073522297,-0.477264093,0.041343193,0,2529
coastal,2020,130,0.023540208,1.692854816,0,-2.023746207,-0.361939193,0.014992081,0,984
coastal,2020,131,0.069356196,1.725050456,0,-4.399762983,-0.470572407,0.014568367,0,56851
coastal,2020,132,1.8,1.752432422,0,-3.14508389,-0.499965093,0.147143153,0,60138
coastal,2020,133,3,1.766531623,1,0,-0.8192172,0,0,1051
coastal,2020,136,1.6,1.79727199,0,-5.895507766,-0.578680588,0.011317369,0,161871
coastal,2020,137,3,1.690824122,0,0,-0.24953663,0,0,2837
coastal,2020,138,1.714390433,1.698663045,1,-1.649338102,-0.739976961,0.039540435,0,2692
coastal,2020,139,1.692141112,1.552106041,1,0,0,0.025002188,0,82
coastal,2020,140,1.312786886,1.644539075,0,-2.586857231,-0.600661552,0.056117064,0,18756
coastal,2020,141,2.416634274,1.652182538,1,-0.415573209,-1.645700254,0.041498932,0,3782
coastal,2020,142,2.322390845,1.517149329,1,4.22E-15,-0.53030059,0.022559917,0,32
coastal,2020,144,1.158753267,1.477921476,1,-0.830853496,-0.447274593,0.012916724,0,625
coastal,2020,145,1.878572657,1.845839855,0,-1.845748402,-0.545850906,0.049327178,0,37130
coastal,2020,146,2.135281477,1.808969967,0,-2.914756751,-0.337527183,0.010886887,0,8044
coastal,2020,147,1,1.758037642,0,-2.319881205,-0.610826901,0.067493125,0,140462
coastal,2020,154,1.692141112,1.405701624,1,-0.228102659,-1.557390129,0.12901766,0,1028
coastal,2020,157,0,1.683452518,0,-2.345878838,-0.488169778,0.139815506,0,31901
coastal,2020,158,0.180108259,1.759079201,0,-3.361849297,-0.394428795,0.036189132,0,23345
coastal,2020,159,0,1.718226851,0,-1.977705779,-0.487799105,0.04072294,0,10956
coastal,2020,160,1.249235787,1.654438808,1,-1.570648225,-0.520474286,0.05625468,0,6923
coastal,2020,165,1.431335327,1.789986751,0,-1.501729455,-0.326416333,0.105309328,0,39611
coastal,2020,200,0.963823697,1.895467383,1,-1.387302239,-0.981305192,0.097294835,0,31747
coastal,2020,201,1.4,1.855420667,0,-1.960766597,-0.553261282,0.101744077,0,140081
coastal,2020,204,0.727523059,1.715572089,0,-2.519547347,-0.38925113,0.075016542,0,45703
coastal,2020,206,1.6,1.630906912,1,-0.216561617,-0.418478282,0.155271628,0,8188
coastal,2020,207,2.752547506,1.467189633,1,-1.019992125,-0.209880256,0.066545368,0,9621
coastal,2020,208,1.497560385,1.522653858,1,-1.218263099,-0.137941355,0.060106836,0,4953
coastal,2020,209,2,1.593419172,1,-0.768306895,-0.295557053,0.116009004,0,5803
coastal,2020,212,1.021840197,1.603227856,1,-0.916028912,-0.767261934,0.015759407,0,4291
coastal,2020,214,0.8,1.606294991,0,-0.716195253,-0.434374379,0.241727262,0,29506
coastal,2020,216,1,1.648296399,1,-0.897705465,-0.308115824,0.185298232,0,9128
coastal,2020,217,1.082511492,1.70307188,1,-0.873583592,-0.362007245,0.139507951,0,6789
coastal,2020,219,0.8,1.765413597,1,-0.648334656,-0.326972548,0.219353553,0,8619
coastal,2020,221,3,1.656583963,0,0,-0.770183928,0,0,34306
coastal,2020,222,1.954752422,1.658247741,0,-2.231339425,-0.506879443,0.088020966,0,13259
coastal,2020,224,1.221620789,1.727080354,0,-2.335930729,-0.26383835,0.040568367,0,9968
coastal,2020,225,1.281884292,1.638765306,1,-2.178358766,-0.924354443,0.09194043,0,28178
coastal,2020,231,0.469448253,1.70523201,0,-0.484298417,-1.239016741,0.06453657,0,30692
coastal,2020,232,1,1.651031761,1,-1.769376859,-0.423923338,0.106061673,0,11820
coastal,2020,233,0.796378767,1.636692546,1,-1.168500739,-0.3194047,0.288350592,0,22714
coastal,2020,234,0.2,1.596383989,1,-1.59582906,-0.36481547,0.127807022,0,10538
coastal,2020,235,0.8112391,1.697628964,0,-2.288664529,-0.416216547,0.194508009,0,137376
coastal,2020,236,0,1.64964405,0,-1.468913444,-0.43727383,0.144077203,0,14971
coastal,2020,238,-0.002213485,1.737220419,0,-2.863322181,-0.331260784,0.021010888,0,7572
lakes,1989,1,0.728343332,,,,,,,
lakes,1989,2,1.045593345,,,,,,,
lakes,1989,6,1.376629882,,,,,,,
lakes,1989,16,0.785617679,,,,,,,
lakes,1989,17,1.209973888,,,,,,,
lakes,1989,24,1.653417592,,,,,,,
lakes,1989,25,0.899679628,,,,,,,
lakes,1989,28,1.039612354,,,,,,,
lakes,1989,34,1.230782851,,,,,,,
lakes,1989,35,1.106009564,,,,,,,
lakes,1989,37,1.272232588,,,,,,,
lakes,1989,38,1.117479486,,,,,,,
lakes,1989,44,1.436594657,,,,,,,
lakes,1989,45,1.021361758,,,,,,,
lakes,1989,46,1.359926727,,,,,,,
lakes,1989,47,1.120648019,,,,,,,
lakes,1989,48,1.129830905,,,,,,,
lakes,1989,56,1.488974842,,,,,,,
lakes,1989,59,0.834269639,,,,,,,
lakes,1989,68,1.383222583,,,,,,,
lakes,1989,72,1.134962276,,,,,,,
lakes,1989,80,0.898731042,,,,,,,
lakes,1989,82,1.383222583,,,,,,,
lakes,1989,83,1.181565802,,,,,,,
lakes,1989,86,0.040364346,,,,,,,
lakes,1989,87,1.46383108,,,,,,,
lakes,1989,89,1.716998807,,,,,,,
lakes,1989,90,1.182727257,,,,,,,
lakes,1989,92,1.383222583,,,,,,,
lakes,1989,93,1.138818177,,,,,,,
lakes,1989,95,0.575109412,,,,,,,
lakes,1989,96,1.285996324,,,,,,,
lakes,1989,101,0.24907824,,,,,,,
lakes,1989,102,1.549367209,,,,,,,
lakes,1989,103,1.41334863,,,,,,,
lakes,1989,104,1.066905667,,,,,,,
lakes,1989,105,0.590271463,,,,,,,
lakes,1989,106,0.524267402,,,,,,,
lakes,1989,107,1.515844959,,,,,,,
lakes,1989,109,1.231632909,,,,,,,
lakes,1989,110,1.626627263,,,,,,,
lakes,1989,111,1.376538204,,,,,,,
lakes,1989,113,0.91433998,,,,,,,
lakes,1989,114,1.253038719,,,,,,,
lakes,1989,119,1.107168639,,,,,,,
lakes,1989,120,1.28960282,,,,,,,
lakes,1989,121,1.68705914,,,,,,,
lakes,1989,122,0.708579155,,,,,,,
lakes,1989,123,1.378667008,,,,,,,
lakes,1989,124,0.662778127,,,,,,,
lakes,1989,125,1.762983597,,,,,,,
lakes,1989,127,1.383222583,,,,,,,
lakes,1989,128,1.016650163,,,,,,,
lakes,1989,129,1.930580665,,,,,,,
lakes,1989,131,1.783487002,,,,,,,
lakes,1989,132,1.575816977,,,,,,,
lakes,1989,136,1.442157638,,,,,,,
lakes,1989,138,1.430992204,,,,,,,
lakes,1989,140,1.354640506,,,,,,,
lakes,1989,141,1.404667596,,,,,,,
lakes,1989,145,1.52560265,,,,,,,
lakes,1989,147,0.968704622,,,,,,,
lakes,1989,154,1.549912831,,,,,,,
lakes,1989,157,1.07622531,,,,,,,
lakes,1989,158,1.15983297,,,,,,,
lakes,1989,159,1.281018992,,,,,,,
lakes,1989,160,1.137171799,,,,,,,
lakes,1989,165,1.607042758,,,,,,,
lakes,1989,200,2.013655475,,,,,,,
lakes,1989,201,1.516249826,,,,,,,
lakes,1989,204,1.145189476,,,,,,,
lakes,1989,206,1.392311908,,,,,,,
lakes,1989,207,1.10688779,,,,,,,
lakes,1989,208,1.239737732,,,,,,,
lakes,1989,209,1.262404802,,,,,,,
lakes,1989,212,1.18167114,,,,,,,
lakes,1989,214,1.02369708,,,,,,,
lakes,1989,216,1.130618933,,,,,,,
lakes,1989,217,1.507956676,,,,,,,
lakes,1989,219,1.93330713,,,,,,,
lakes,1989,221,2.037469958,,,,,,,
lakes,1989,222,1.254924877,,,,,,,
lakes,1989,224,1.304981698,,,,,,,
lakes,1989,225,1.540815933,,,,,,,
lakes,1989,232,1.202502725,,,,,,,
lakes,1989,233,1.113666775,,,,,,,
lakes,1989,234,1.100726075,,,,,,,
lakes,1989,235,1.484713784,,,,,,,
lakes,1989,236,1.466418333,,,,,,,
lakes,1989,238,1.710411373,,,,,,,
lakes,1990,1,0.733302047,1.783127865,0,-1.76614701,-0.902698353,0.10883751,1,72729
lakes,1990,2,1.074149357,1.668850613,0,-2.432816743,-0.51585487,0.036554131,1,37934
lakes,1990,6,1.22033359,1.491374479,0,-1.411982841,-2.288347366,0.140914407,1,550496
lakes,1990,16,0.871062574,1.531366461,0,-1.895249997,-0.393865743,0.00281086,1,2701
lakes,1990,17,1.165824032,1.567856859,0,-3.029946124,-0.172109227,0.0019942,1,450
lakes,1990,24,1.797518778,1.543895787,0,-2.517268448,-0.768776555,0.00890951,1,7384
lakes,1990,25,0.97662972,1.49121388,0,-1.777446544,-0.549828639,0.003605026,1,2340
lakes,1990,28,1.141964761,1.510701334,0,-1.812127191,-0.699340322,0.053322867,1,5802
lakes,1990,34,1.166947981,1.371318617,0,-1.59467249,-0.331626305,0.072083034,1,10264
lakes,1990,35,1.051328392,1.512546298,0,-2.339253751,-0.432060552,0.117884059,1,51925
lakes,1990,37,1.250068625,1.524557438,0,-4.37599483,-0.217536195,0.001459017,1,3384
lakes,1990,38,1.129968448,1.393467957,0,-3.631689237,-0.347557343,0.004942011,1,14088
lakes,1990,44,1.432755226,1.402108079,0,-4.355953215,-0.355337176,0.001618586,1,1080
lakes,1990,45,0.910485433,1.396894371,0,-3.954822617,-0.326516773,0.004315839,1,9398
lakes,1990,46,1.303538043,1.510165299,0,-3.816137334,-0.333363079,0.004815964,1,5458
lakes,1990,47,1.141819871,1.472954966,0,-3.226502478,-0.407211695,0.006805704,1,3852
lakes,1990,48,1.115543856,1.416426483,0,-3.213991769,-0.369637668,0.011005962,1,5204
lakes,1990,56,1.476948859,1.376721899,0,-3.806064537,-0.52615807,0.019881135,1,19291
lakes,1990,59,0.856747958,1.465831504,0,-3.658191617,-0.142243089,0.001502826,1,1261
lakes,1990,68,1.349632461,1.263847331,0,-2.146344693,-0.271185732,0.002358445,1,508
lakes,1990,72,1.23422668,1.229177171,0,-3.05882859,-0.373801004,0.001712405,1,1175
lakes,1990,80,1.031038822,1.47862993,0,-1.680201807,-0.185438102,0.011130267,1,2012
lakes,1990,82,1.349632461,1.397310437,0,-4.023979582,-0.167974617,0.002222047,1,1069
lakes,1990,83,1.179550658,1.544946812,0,-2.803331875,-0.383142498,0.019450309,1,7124
lakes,1990,86,0.040364346,1.451026426,0,-2.800580221,-1.370407444,0.002552341,1,4650
lakes,1990,87,1.522958564,1.449751267,0,-3.512358249,-0.345947182,0.008034749,1,5275
lakes,1990,89,1.778928243,1.494380909,0,-2.721507158,-0.661322908,0.002008681,1,428
lakes,1990,90,1.336828543,1.446367886,0,-4.368539812,-0.386787353,0.005083144,1,5360
lakes,1990,92,1.349632461,1.512110802,0,-2.667766902,-0.213818244,0.006956554,1,1983
lakes,1990,93,1.075778317,1.443610043,0,-3.222075523,-0.457817536,0.049155727,1,100217
lakes,1990,95,0.724592867,1.299778869,0,-1.855870868,-0.46970618,0.013903487,1,2039
lakes,1990,96,1.294089336,1.492897291,0,-2.092476642,-0.289360315,0.014125026,1,4382
lakes,1990,101,0.420109461,1.568789813,0,-3.699242852,-0.579115236,0.001299575,1,1182
lakes,1990,102,1.284707054,1.416549852,0,-4.071882449,-0.785021934,0.002230359,1,8246
lakes,1990,103,1.415454738,1.491917629,0,-1.956105635,-0.189930697,0.020832476,1,2531
lakes,1990,104,1.189968693,1.56621877,0,-2.297464473,-0.329800208,0.004131556,1,2755
lakes,1990,105,0.643189278,1.463655676,0,-2.448232549,-0.355023474,0.009370503,1,8023
lakes,1990,106,0.450139294,1.415669385,0,-2.057008589,-0.424676608,0.028863592,1,13017
lakes,1990,107,1.529417515,1.426630624,0,-4.009832482,-0.391314806,0.005327397,1,3010
lakes,1990,109,1.278884538,1.46072943,0,-5.382146631,-0.203807732,0.000610905,1,2462
lakes,1990,110,1.594970583,1.551849006,0,-3.175864756,-0.453145595,0.003945352,1,3343
lakes,1990,111,1.344783841,1.44501055,0,-2.899511553,-0.308861431,0.087824494,1,24840
lakes,1990,113,0.665727789,1.567015894,0,-3.288308379,-0.697009484,0.001766248,1,2341
lakes,1990,114,1.240215005,1.419464947,0,-3.796158939,-0.340761064,0.002722557,1,9056
lakes,1990,119,1.163816363,1.439500296,0,-1.468416599,-1.218423653,0.078775149,1,1471
lakes,1990,120,1.293657536,1.487910666,0,-3.746024003,-0.231623791,0.037121085,1,29078
lakes,1990,121,1.571489654,1.493962616,0,-4.011769739,-0.44164026,0.035077423,1,68596
lakes,1990,122,0.737762811,1.617164572,0,-3.649420199,-0.416428162,0.013392649,1,10126
lakes,1990,123,1.261545617,1.497826385,0,-3.596628389,-0.70938742,0.017449816,1,27092
lakes,1990,124,0.724495837,1.490668128,0,-3.058621792,-0.493924687,0.021227373,1,26074
lakes,1990,125,1.673911229,1.767268972,0,-4.458441578,-0.479722533,0.000804385,1,1962
lakes,1990,127,1.349632461,1.505536683,0,-3.047730273,-0.371291291,0.002065562,1,619
lakes,1990,128,0.934380706,1.472200475,0,-3.104250406,-0.398836805,0.030308944,1,32419
lakes,1990,129,1.952863799,1.401851385,0,-2.689241181,-0.477264093,0.022335758,1,2740
lakes,1990,131,1.610620991,1.513274715,0,-3.03907495,-0.470572407,0.05680024,1,43182
lakes,1990,132,1.55723135,1.502367675,0,-2.533203245,-0.499965093,0.271316649,1,49600
lakes,1990,136,1.386355581,1.49053674,0,-2.271197007,-0.578680588,0.424388516,1,123085
lakes,1990,138,1.350926255,1.403452553,0,-3.226614903,-0.739976961,0.008166554,1,2271
lakes,1990,140,1.329780585,1.505726799,0,-2.926256732,-0.600661552,0.039966454,1,15308
lakes,1990,141,1.392998858,1.576028214,0,-2.601415832,-1.645700254,0.004663774,1,2615
lakes,1990,145,1.418783572,1.643696063,0,-3.674543476,-0.545850906,0.007922289,1,23219
lakes,1990,147,0.885461096,1.464145029,0,-2.648050375,-0.610826901,0.048611327,1,102009
lakes,1990,154,1.517731628,1.338396799,0,-3.408782124,-1.557390129,0.00536164,1,1026
lakes,1990,157,1.101324602,1.437250066,0,-2.629903011,-0.488169778,0.105245905,1,27202
lakes,1990,158,1.209589989,1.451677455,0,-2.433047408,-0.394428795,0.09161186,1,18803
lakes,1990,159,1.151102517,1.421094613,0,-3.351998064,-0.487799105,0.010303661,1,8652
lakes,1990,160,1.220126703,1.436383812,0,-3.992697513,-0.520474286,0.004992017,1,5929
lakes,1990,165,1.600583958,1.562353454,0,-4.077037022,-0.326416333,0.008017242,1,29665
lakes,1990,200,1.694771803,1.671913101,0,-1.724199814,-0.981305192,0.069466757,1,24081
lakes,1990,201,1.514177,1.685543538,0,-2.247020188,-0.553261282,0.07641714,1,114852
lakes,1990,204,1.166439239,1.482203674,0,-2.600942855,-0.38925113,0.069152426,1,36437
lakes,1990,206,1.382601907,1.426822192,0,-2.663673516,-0.418478282,0.013437699,1,7083
lakes,1990,207,0.875653904,1.343518344,0,-2.898036266,-0.209880256,0.010174044,1,10509
lakes,1990,208,1.26969137,1.385808472,0,-5.22293626,-0.137941355,0.001095762,1,5563
lakes,1990,209,1.243024883,1.426503616,0,-3.60014283,-0.295557053,0.006833465,1,5200
lakes,1990,212,1.360773257,1.40700821,0,-2.607080165,-0.767261934,0.002904863,1,3764
lakes,1990,214,0.936229002,1.415598352,0,-3.020072435,-0.434374379,0.024141513,1,25103
lakes,1990,216,1.14493959,1.442530688,0,-1.98870415,-0.308115824,0.062238135,1,9450
lakes,1990,217,1.514011062,1.443832437,0,-2.482776442,-0.362007245,0.027908429,1,5715
lakes,1990,219,1.77407275,1.457422554,0,-4.572523634,-0.326972548,0.004334021,1,6861
lakes,1990,221,1.894189044,1.444888395,0,-3.277635948,-0.770183928,0.060727148,1,29844
lakes,1990,222,1.221136865,1.400633959,0,-4.007131367,-0.506879443,0.014906287,1,11332
lakes,1990,224,1.252654036,1.42478824,0,-3.606793326,-0.26383835,0.011383057,1,7761
lakes,1990,225,1.5051787,1.467354859,0,-5.296581074,-0.924354443,0.004067053,1,26160
lakes,1990,232,1.222952533,1.434198272,0,-1.361720813,-0.423923338,0.159441454,1,11684
lakes,1990,233,1.153840526,1.432397049,0,-2.275101643,-0.3194047,0.095352082,1,20820
lakes,1990,234,1.12726069,1.38955119,0,-1.614633935,-0.36481547,0.125426084,1,10142
lakes,1990,235,1.52873332,1.443610331,0,-3.277919536,-0.416216547,0.072328507,1,106736
lakes,1990,236,1.398333254,1.421681643,0,-1.620105837,-0.43727383,0.123860619,1,13561
lakes,1990,238,1.618770057,1.452982484,0,-3.707176607,-0.331260784,0.009035727,1,5869
lakes,1991,1,0.748684902,1.779224698,0,-1.76614701,-0.902698353,0.10883751,1,74215
lakes,1991,2,1.036328526,1.666040131,0,-2.432816743,-0.51585487,0.036554131,1,38637
