v,t,N,age,D age,y,ln y
82,1994,1082.0,37.1382465,0,4.4252947971051055,1.487336897055538
82,1995,1083.0,36.73640289,0,4.5795562997058825,1.5216021156396615
82,1996,1081.0,36.84568246,0,4.645831485389928,1.5359703627885457
82,1997,1091.0,36.7428011,0,4.755199563701409,1.5592386643493534
82,1998,1078.0,36.6197604,0,4.963148622102353,1.6020403421779568
82,1999,1098.0,36.89824271,0,4.893333329835357,1.5878737338034146
82,2000,1090.0,36.82457065,0,5.0531745856666666,1.6200166766067616
82,2001,1088.0,36.83720405,0,5.116280613212821,1.6324277323321685
82,2002,1083.0,36.39810621,0,5.101058405602002,1.629448048708999
82,2003,1080.0,36.52584542,0,5.144735107269608,1.6379738824930705
82,2004,1087.0,36.97853588,0,5.285486396077576,1.6649646484038712
82,2005,1072.0,37.35998542,0,5.369993673166666,1.6808267303388253
82,2006,1072.0,37.26282495,0,5.628911796285046,1.7279161368414533
82,2007,1070.0,37.35828975,0,5.8652902933226185,1.7690519767582427
82,2008,1081.0,37.52808722,0,5.496520935387347,1.7041153348874096
82,2009,1074.0,37.89689629,0,5.5105072320175434,1.7066566755553751
82,2010,1068.0,38.36177406,0,5.684228870349411,1.737695475143672
82,2011,1063.0,38.88625182,0,5.569862768934306,1.7173704161014478
82,2012,1059.0,39.33315591,0,5.601365261067209,1.7230103646466817
82,2013,1052.0,39.79309945,0,5.543370862060606,1.7126027745788621
82,2014,1037.0,40.29524212,0,5.669869652255022,1.7351661284551307
82,2015,1041.0,40.36162762,0,5.758638367132,1.7507010521670545
82,2016,1041.0,41.09411796,0,5.843467137110667,1.7653243085386334
82,2017,1052.0,41.39911081,0,5.930793740928994,1.7801580558109704
82,2018,1029.0,41.58457683,0,6.050057045,1.8000677009239179
82,2019,1006.0,41.77004285,0,6.16746771522136,1.8192883347455513
82,2020,983.0,41.95550887,0,6.307374461669244,1.8417194983099179
83,1990,7124.0,36.75233263,0,4.687722291351702,1.5449468123271641
83,1991,7212.0,37.03582029,0,4.7540847548227845,1.5590041968865265
83,1992,7253.0,37.35365502,0,4.8203733474790695,1.5728513830460038
83,1993,7320.0,37.50549377,0,4.759950341421133,1.5602372357143581
83,1994,7324.0,37.64965518,0,4.943845179651652,1.5981434048696934
83,1995,7424.0,37.78816881,0,4.958432318555882,1.601089625970546
83,1996,7466.0,37.91719977,0,4.993120243456115,1.608061013635088
83,1997,7520.0,38.02648354,0,5.05251935603662,1.6198870012703137
83,1998,7598.0,38.212453,0,5.132948207100968,1.635680193346268
83,1999,7677.0,38.35879159,0,5.090628612026991,1.627401322352918
83,2000,7690.0,38.49661001,0,5.155261417272965,1.6400178275843007
83,2001,7758.0,38.58546474,0,5.223644446407692,1.653195328097288
83,2002,7958.0,38.69177715,0,5.16134045395995,1.6411963236562506
83,2003,8101.0,38.91459565,0,5.1911889600049035,1.6469627576475918
83,2004,8221.0,39.12376276,0,5.26004178843394,1.6601389712872505
83,2005,8410.0,39.36303689,0,5.266718231083333,1.661407442028908
83,2006,8542.0,39.68660165,0,5.430589518056076,1.6920476949140446
83,2007,8698.0,39.67027813,0,5.5039395063306555,1.7054641097150205
83,2008,8749.0,39.69480605,0,5.4661044583640415,1.6985661978911535
83,2009,8874.0,39.80439532,0,5.382567077263158,1.6831654122805706
83,2010,9088.0,40.04368911,0,5.412169994765274,1.6886501205257445
83,2011,9120.0,40.40522454,0,5.380074442540146,1.682702210981337
83,2012,9167.0,40.72802576,0,5.314993395887983,1.6705317692508972
83,2013,9235.0,41.04658883,0,5.367972848749496,1.6804503416740064
83,2014,9246.0,41.39906938,0,5.377708779164658,1.682262405983436
83,2015,9277.0,41.71133282,0,5.4645001987379995,1.6982726625035172
83,2016,9403.0,41.79362473,0,5.536608990915255,1.7113822178496008
83,2017,9546.0,41.93901286,0,5.6022616934970415,1.7231703900447746
83,2018,9541.0,42.14199801,0,5.696239652,1.7398062469605549
83,2019,9536.0,42.344983160000005,0,5.788757758720388,1.7559177191220778
83,2020,9531.0,42.54796831000001,0,5.902595801373307,1.7753922204893235
84,1990,1591.0,38.65421055,0,4.603708998340356,1.526862282593651
84,1991,1629.0,38.76942764,0,4.689050274800633,1.545230061909777
84,1992,1640.0,39.09759257,0,4.6795284440496125,1.543197345034485
84,1993,1656.0,39.43386215,0,4.675836365534456,1.5424080484582465
84,1994,1668.0,39.62693529,0,4.896082692519521,1.5884354348793872
84,1995,1671.0,39.98482462,0,4.91234931355,1.5917523026384062
84,1996,1694.0,40.07376994,0,4.95838029887482,1.6010791347607047
84,1997,1714.0,40.45071729,0,5.07314820868169,1.6239615733522959
84,1998,1776.0,40.59222601,0,5.05972639513693,1.621312409730099
84,1999,1814.0,40.81311137,0,5.0604818367044535,1.6214617034109444
84,2000,1836.0,41.16470408,0,5.00018194091601,1.6094742999552685
84,2001,1883.0,41.47103156,0,5.07299086168718,1.6239305572202616
84,2002,1966.0,41.64239521,0,5.066066984132665,1.6225647737843447
84,2003,1994.0,41.93398334,0,5.014250578441176,1.6122839742434734
84,2004,2028.0,42.24156394,0,5.153925784220606,1.6397587124797388
84,2005,2041.0,42.67038241,0,5.101164655483333,1.6294688774794934
84,2006,2082.0,42.98174937,0,5.286898056411216,1.6652316951327095
84,2007,2134.0,43.12211314,0,5.436788345113663,1.6931885087898348
84,2008,2176.0,43.47361759,0,5.254269612537181,1.6590410056180767
84,2009,2198.0,43.86542309,0,5.201507172596491,1.6489484244755679
84,2010,2216.0,44.22460657,0,5.2638412130803856,1.6608610288796761
84,2011,2241.0,44.80067951,0,5.055664433255474,1.6205092846371192
84,2012,2249.0,44.97887557,0,4.972869894586558,1.6039971170309317
84,2013,2265.0,45.16906646,1,5.04860925179192,1.6191128096741447
84,2014,2280.0,45.60555754,1,5.203398740194779,1.6493120159650019
84,2015,2289.0,45.98509915,1,5.28700618425,1.6652521469613486
84,2016,2297.0,46.2226827,1,5.73772267094716,1.7470623843847235
84,2017,2297.0,46.73763292,1,5.541907643751479,1.7123387815151139
84,2018,2295.0,47.08866085,1,5.593165332,1.7215453759246284
84,2019,2293.0,47.43968877999999,1,5.643626784314562,1.7305269057082093
84,2020,2291.0,47.790716709999984,1,5.715334822421662,1.743152882131112
85,1990,1538.0,35.96580009,0,4.596276262333874,1.5252464674780757
85,1991,1599.0,35.96163055,0,4.757988743075949,1.5598250459838834
85,1992,1625.0,36.2329711,0,4.792349828607752,1.567020860779586
85,1993,1651.0,36.56631338,0,4.6828878650382855,1.5439149848022422
85,1994,1660.0,37.0254523,0,4.89817325796997,1.5888623311117842
85,1995,1672.0,37.26152997,0,4.910635960608824,1.5914034569645643
85,1996,1686.0,37.14988273,0,4.95671739017554,1.600743705142758
85,1997,1693.0,37.10764403,0,4.919430561904225,1.593192784355529
85,1998,1683.0,37.29880059,0,5.038106426165975,1.61703030239288
85,1999,1737.0,37.4700574,0,4.917449385219974,1.5927899784411155
85,2000,1733.0,37.89670822,0,4.912916661627296,1.5918677902148972
85,2001,1752.0,38.20547255,0,5.020256850089744,1.6134810977512584
85,2002,1750.0,38.68538269,0,5.041462359714643,1.6176961907347251
85,2003,1760.0,38.92491382,0,4.922590748747549,1.5938349668609677
85,2004,1765.0,39.29637308,0,5.033433481915151,1.6161023520240603
85,2005,1785.0,39.76928091,0,5.0768925934833335,1.6246993802329739
85,2006,1807.0,39.84439806,0,5.134420383161215,1.6359669612863479
85,2007,1834.0,39.98583157,0,5.285377912817452,1.6649441234483031
85,2008,1854.0,40.38945995,0,5.1619041506614876,1.6413055328678283
85,2009,1896.0,40.73845515,0,5.186293090032894,1.6460192011448418
85,2010,1917.0,40.99197098,0,5.174525731389068,1.643747688843279
85,2011,1939.0,41.3674371,0,5.001140105562044,1.6096659075536466
85,2012,1964.0,41.66562077,0,4.842303572725051,1.5773905522806524
85,2013,1960.0,41.94151336,0,4.890084352151515,1.5872095532667374
85,2014,1962.0,42.47296779,0,4.968700757016064,1.6031583888337477
85,2015,1977.0,42.90923949,0,5.15695808439,1.640346887130031
85,2016,1981.0,42.93393736,0,5.098685107862413,1.6289826845007154
85,2017,1975.0,43.15017779,0,5.16390154590927,1.6416924073319408
85,2018,1979.0,43.50335432,0,5.204166503,1.6494595553344265
85,2019,1983.0,43.85653085,0,5.243805985029126,1.6570475677016063
85,2020,1987.0,44.20970738,0,5.3032709507678915,1.6683237907150845
86,1990,4650.0,39.69557895,0,4.2674925332220415,1.4510264260005792
86,1991,4725.0,39.91056582,0,4.31670507625,1.4624923974108233
86,1992,4779.0,40.10415803,0,4.31305709339845,1.4616469550922226
86,1993,4832.0,40.12476576,0,4.27230094420827,1.4521525449183452
86,1994,4861.0,40.49077645,0,4.396324655690692,1.480768886337317
86,1995,4854.0,40.57005621,0,4.418446593523529,1.4857881848877166
86,1996,4983.0,40.4818192,0,4.453437039971223,1.4936761665879301
86,1997,4995.0,40.61598684,0,4.456197924983099,1.4942959192738945
86,1998,5055.0,40.76130801,0,4.516244899944676,1.5076808742113588
86,1999,5051.0,41.154723,0,4.440661960661269,1.490803455570313
86,2000,5056.0,41.44943419,0,4.464992171950132,1.4962674611242675
86,2001,5101.0,41.74837094,0,4.4956312591435905,1.5031060939129124
86,2002,5135.0,41.93246212,0,4.5466324526683355,1.514386838645946
86,2003,5186.0,42.15530732,0,4.544154852193628,1.5138417592258775
86,2004,5259.0,42.39230069,0,4.607142527951515,1.5276078227340812
86,2005,5328.0,42.66272331,0,4.639408800816668,1.5345869445032618
86,2006,5354.0,42.81129709,0,4.745108551341122,1.5571143087951844
86,2007,5475.0,43.1922267,0,4.9121217093685425,1.591705968503781
86,2008,5523.0,43.30373748,0,4.883965259314095,1.5859574430606074
86,2009,5495.0,43.53007646,0,4.870401946835526,1.5831764689731513
86,2010,5500.0,43.66539502,0,4.825854003807074,1.5739877147367585
86,2011,5510.0,43.82795881,0,4.731255354321168,1.5541905698956986
86,2012,5502.0,44.03332122,0,4.721253592415478,1.552074355947704
86,2013,5506.0,44.34033395,0,4.732021964288889,1.5543525877555981
86,2014,5583.0,44.57530862,0,4.77719272163253,1.5638530772474915
86,2015,5722.0,44.59861739,0,4.729752520514,1.55387287989064
86,2016,5732.0,44.65867025,0,4.7961114964446665,1.56780548469418
86,2017,5770.0,44.70239031,0,4.855829752017751,1.5801799938381884
86,2018,5763.0,44.94959625,0,4.971395895,1.6037006648586865
86,2019,5756.0,45.19680219,1,5.085166835761165,1.6263278383548665
86,2020,5749.0,45.44400813,1,5.217289242725338,1.6519779648505846
87,1990,5275.0,39.83449747,0,4.262054270797407,1.4497512672409203
87,1991,5320.0,39.9426942,0,4.431522238699367,1.4887431455069478
87,1992,5356.0,40.19591912,0,4.423944361178295,1.487031687553763
87,1993,5389.0,40.20081607,0,4.386055511874426,1.4784303065217186
87,1994,5398.0,40.26916794,0,4.594264737936937,1.5248087294974721
87,1995,5428.0,40.22154736,0,4.68707908912353,1.5448095929444643
87,1996,5503.0,40.18479727,0,4.72903872414964,1.5537219522832426
87,1997,5505.0,40.13471953,0,4.810918098295775,1.570887938730334
87,1998,5530.0,40.35498424,0,4.889221712124481,1.587033131744883
87,1999,5570.0,40.48219301,0,4.811381447611336,1.5709842461283128
87,2000,5642.0,40.75796461,0,4.866836808782152,1.582444200143731
87,2001,5729.0,40.63488244,0,4.891962990169231,1.5875936524179828
87,2002,5774.0,40.70190192,0,4.869140545241552,1.5829174421036547
87,2003,5795.0,40.85104744,0,4.894750023419118,1.5881632069397835
87,2004,5829.0,40.96762908,0,4.9519431511709096,1.5997800553428352
87,2005,5829.0,41.34765372,0,5.059472408816666,1.6212622108309098
87,2006,5867.0,41.48938298,0,5.260110806018693,1.6601520923107593
87,2007,5905.0,41.56566489,0,5.3437347393938,1.6759247979129
87,2008,5957.0,41.69598697,0,5.202657539493896,1.6491695603252832
