ObservationsstedNr,X_UTM32,Y_UTM32
21000335,533774,6225525
21000336,532164,6224755
21000337,535889,6224973
21000338,532481,6223358
21000339,534102,6222659
21000340,536232,6221992
21000341,535622,6222235
21000342,535741,6221991
21000343,537878,6220827
21000344,536874,6220493
21000345,534349,6218423
21000346,535671,6220656
21000347,532734,6220120
21000348,534177,6220317
21000349,530844,6218918
21000350,538285,6219967
21000351,542593,6219335
21000352,545764,6216777
21000353,547982,6217718
21000354,546642,6217444
21000355,552519,6218243
21000356,537688,6214020
21000357,539846,6213393
21000358,541520,6212996
21000359,530321,6209435
21000360,531137,6209025
21000361,532693,6208262
21000362,533994,6207563
21000363,543769,6211193
21000364,545284,6210643
21000365,549550,6210472
21000366,554745,6208284
21000367,557734,6207908
21000368,559385,6209228
21000369,557923,6209612
21000370,556984,6210253
21000371,533669,6210693
21000372,532507,6211090
21000373,529369,6209993
21000374,527614,6208973
21000375,528200,6208143
21000376,528319,6207543
21000377,528319,6207093
21000378,507910,6176686
21000379,528189,6213978
21000380,553059,6203923
21000381,535504,6221683
21000382,535154,6221933
21000383,539559,6220083
21000384,532549,6223978
21000385,545739,6218358
21000386,526485,6214205
21000387,535949,6213723
21000388,533819,6223793
21000389,538969,6214343
21000390,544672,6213279
21000391,534487,6223271
21000392,536292,6225469
21000393,549283,6214115
21000394,532119,6222443
21000395,534876,6212844
21000396,554351,6212797
21000397,556539,6209723
21000398,550727,6218332
21000399,507910,6176686
21000401,507910,6176686
21000404,507910,6176686
21000405,507910,6176686
21000406,507910,6176686
21000407,507910,6176686
21000539,535200,6191230
21000543,524859,6215929
21000735,539066,6212961
21000779,535939,6213719
21000802,527515,6211576
21000808,566436,6229033
21000809,531276,6220201
21000810,555251,6210226
21000811,535385,6213104
21000812,524815,6215917
21000813,534698,6223046
21000814,530614,6203678
21000815,529628,6204776
21000827,527509,6211577
21000830,537083,6244760
21000845,531011,6234769
21000853,507910,6176686
21000854,507910,6176686
21000855,507910,6176686
21000856,507910,6176686
21000857,507910,6176686
21000866,507910,6176686
21000867,507910,6176686
21000868,507910,6176686
21000869,507910,6176686
21000870,507910,6176686
21000871,507910,6176686
21000877,552574,6218169
21000878,547819,6217793
21000879,557759,6208033
21000880,532409,6223383
21000881,533069,6207993
21000899,531011,6234769
21000900,552574,6218169
21000937,507910,6176686
21000938,507910,6176686
21000939,507910,6176686
21000940,507910,6176686
21000941,507910,6176686
21000942,507910,6176686
21000943,507910,6176686
21000944,507910,6176686
21000945,507910,6176686
21000946,507910,6176686
21000947,507910,6176686
21000948,536479,6241513
21000949,537119,6240793
21000950,555226,6208189
21000951,507910,6176686
21000952,507910,6176686
21000953,507910,6176686
21000954,507910,6176686
21000955,507910,6176686
21000956,507910,6176686
21000957,507910,6176686
21000958,507910,6176686
21000959,507910,6176686
21000960,507910,6176686
21000961,507910,6176686
21000962,507910,6176686
21000963,540819,6210193
21000964,550119,6234793
21000966,520999,6247723
21000967,507910,6176686
21000968,507910,6176686
21000969,507910,6176686
21000970,507910,6176686
21000971,507910,6176686
21000972,507910,6176686
21000973,531237,6221804
21000974,530744,6222393
21000975,549244,6221923
21000976,539029,6236138
21000977,532409,6223383
21000978,507910,6176686
21000979,507910,6176686
21000980,507910,6176686
21000981,507910,6176686
21000982,507910,6176686
21000983,507910,6176686
21000984,507910,6176686
21000985,507910,6176686
21000986,507910,6176686
21000987,507910,6176686
21000988,507910,6176686
21000989,507910,6176686
21000990,533069,6207993
21000991,507910,6176686
21000992,507910,6176686
21000993,507910,6176686
21000994,507910,6176686
21000995,507910,6176686
21000996,507910,6176686
21000997,507910,6176686
21000998,524303,6252988
21001000,507910,6176686
21001001,507910,6176686
21001002,507910,6176686
21001003,507910,6176686
21001004,507910,6176686
21001005,507910,6176686
21001006,545640,6200822
21001007,507910,6176686
21001008,507910,6176686
21001009,531579,6246683
21001010,507910,6176686
21001011,507910,6176686
21001370,507910,6176686
21001371,530619,6203693
21001372,507910,6176686
21001373,507910,6176686
21001374,507910,6176686
21001375,507910,6176686
21001376,507910,6176686
21001377,507910,6176686
21001378,557759,6208033
21001379,507910,6176686
21001380,507910,6176686
21001381,507910,6176686
21001382,507910,6176686
21001383,507910,6176686
21001384,507910,6176686
21001385,548919,6210793
21001386,507910,6176686
21001387,507910,6176686
21001388,507910,6176686
21001389,507910,6176686
21001390,507910,6176686
21001391,507910,6176686
21001392,529710,6204752
21001417,526839,6208223
21001418,526839,6208223
21001420,507910,6176686
21001421,507910,6176686
21001422,507910,6176686
21001423,507910,6176686
21001424,507910,6176686
21001425,507910,6176686
21001428,507910,6176686
21001429,507910,6176686
21001430,507910,6176686
21001456,507910,6176686
21001457,507910,6176686
21001458,576298,6258625
21001459,573992,6255240
21001460,573986,6255532
21001461,582860,6247970
21001462,563432,6235244
21001464,507910,6176686
21001465,529710,6204752
21001466,545537,6200656
21001467,537236,6202372
21001480,531305,6234870
21001481,530640,6234524
21001482,530419,6234793
21001483,507910,6176686
21001484,507910,6176686
21001485,553792,6220817
21001486,561938,6217503
21001499,554851,6210266
21001500,556539,6209723
21001501,556984,6210253
21001502,532549,6223978
21001503,538241,6224905
21001504,537236,6202372
21001505,533994,6207563
21001506,550119,6234793
21001507,540819,6210193
21001508,530619,6203693
21001509,531011,6234769
21001510,532164,6224755
21001511,507910,6176686
21001512,507910,6176686
21001513,507910,6176686
21001514,538241,6224905
21001515,507910,6176686
21001516,533994,6207563
21001517,532652,6225474
21001518,550119,6234793
21001519,550119,6234793
21001520,530619,6203693
21001521,530619,6203693
21001522,507910,6176686
21001523,507910,6176686
21001524,507910,6176686
21001525,507910,6176686
21001526,507910,6176686
21001527,507910,6176686
21001528,507910,6176686
21001529,507910,6176686
21001530,507910,6176686
21001531,507910,6176686
21001532,507910,6176686
21001533,507910,6176686
21001534,507910,6176686
21001535,507910,6176686
21001536,532515,6208312
21001537,532844,6208196
21001538,533308,6207930
21001539,532162,6223253
21001540,532383,6223492
21001541,532631,6223538
21001542,551948,6218243
21001543,552427,6218239
21001544,553022,6218229
21001545,553482,6242450
21001546,562427,6216185
21001547,507910,6176686
21001548,507910,6176686
21001549,507910,6176686
21001550,555716,6241864
21001551,507910,6176686
21001552,555913,6217336
21001553,507910,6176686
21001554,507910,6176686
21001555,507910,6176686
21001556,507910,6176686
21001557,507910,6176686
21001558,507910,6176686
21001560,507910,6176686
21001561,534876,6212844
21001562,507910,6176686
21001563,557707,6237142
21001564,507910,6176686
21001565,594464,6249753
21001566,535671,6220656
21001567,535619,6222193
21001568,507910,6176686
21001569,531137,6209025
21001570,507910,6176686
21001571,507910,6176686
21001572,507910,6176686
21001573,534488,6223270
21001574,507910,6176686
21001575,507910,6176686
21001576,507910,6176686
21001577,507910,6176686
21001578,507910,6176686
21001579,507910,6176686
21001580,507910,6176686
21001581,507910,6176686
21001582,507910,6176686
21001583,507910,6176686
21001584,507910,6176686
21001585,507910,6176686
21001586,507910,6176686
21001587,507910,6176686
21001588,507910,6176686
21001589,507910,6176686
21001590,507910,6176686
21001591,507910,6176686
21001592,507910,6176686
21001593,507910,6176686
21001594,507910,6176686
21001595,507910,6176686
21001596,507910,6176686
21001597,507910,6176686
21001598,507910,6176686
21001599,507910,6176686
21001600,534876,6212844
21001601,532849,6228703
21001602,538735,6212771
21001603,531933,6189228
21001604,532119,6222443
21001605,557707,6237142
21001606,533012,6218529
21001607,530744,6222393
21001608,535671,6220656
21001609,543161,6211532
21001610,535619,6222193
21001611,531137,6209025
21001613,507910,6176686
21001614,507910,6176686
21001615,507910,6176686
21001616,507910,6176686
21001620,525440,6250630
21001621,525999,6250533
21001622,524259,6252993
21001623,527526,6260641
21001624,507910,6176686
21001625,534876,6212844
21001626,532849,6228703
21001627,538735,6212771
21001628,531933,6189228
21001629,532119,6222443
21001630,557707,6237142
21001631,533012,6218529
21001632,530744,6222393
21001633,535671,6220656
21001634,543161,6211532
21001635,535619,6222193
21001636,531137,6209025
21001637,572866,6254128
21001638,539807,6242578
21001639,542455,6207373
21001640,507910,6176686
21001641,507910,6176686
21001642,507910,6176686
21001643,507910,6176686
21001644,507910,6176686
21001645,507910,6176686
21001650,572602,6254078
21001651,539739,6242573
21001652,536479,6241513
21001670,532118,6222444
21001675,572602,6254078
21001682,547819,6217793
21001683,534169,6220373
21001684,533810,6223872
21001685,533810,6223872
21001686,539779,6213643
21001687,539779,6213643
21001688,534169,6220373
21001689,541607,6212461
21001690,541626,6203169
21001691,538939,6201484
21001692,541499,6221184
21001693,542448,6212299
21001694,540679,6212861
21001695,521429,6198873
21001696,528312,6192433
21001697,539739,6242573
21001698,539739,6242573
21001703,562523,6257229
21001704,562574,6257171
21001705,531551,6248725
21001706,530498,6209447
21001707,530419,6209393
21001708,533994,6207563
21001709,583306,6245034
21001710,583239,6244843
21001711,546662,6212422
21001712,546662,6212422
21001713,527530,6211511
21001714,527518,6211449
21001715,531502,6213259
21001716,531502,6213259
21001717,551891,6214162
21001718,551891,6214162
21001719,569690,6239650
21001720,569690,6239650
21001721,557931,6240160
21001722,557931,6240160
21001723,570728,6241144
21001724,570728,6241144
21001726,528395,6119638
21001727,541626,6203169
21001728,538939,6201484
21001729,526114,6256282
21001730,542449,6207363
21001731,542449,6207363
21001732,519223,6245737
21001733,519223,6245737
21001734,533608,6254424
21001735,533608,6254424
21001736,520999,6247723
21001737,531558,6251957
21001738,531558,6251957
21001739,554648,6249847
21001740,536232,6221992
21001741,536232,6221992
21001742,554648,6249847
21001743,532544,6211043
21001744,532544,6211043
21001745,527614,6208973
21001746,527614,6208973
21001747,549159,6214093
21001748,549159,6214093
21001749,534698,6223046
21001750,534698,6223046
21001751,567853,6237555
21001752,567853,6237555
21001753,528319,6207093
21001754,533567,6227841
21001755,533567,6227841
21001756,539794,6223421
21001757,539794,6223421
21001758,544460,6222157
21001759,544460,6222157
21001761,535613,6222592
21001762,535210,6222743
21001763,544046,6202980
21001764,544046,6202980
21001765,533311,6202066
21001766,533311,6202065
21001767,524386,6185403
21001768,524488,6185299
21001769,556977,6210343
21001771,507910,6176686
21001772,507910,6176686
21001774,557923,6209612
21001775,557923,6209612
21001776,556266,6208970
21001777,556266,6208970
21001778,553066,6203916
21001779,559148,6206308
21001780,556266,6207635
21001781,557270,6204275
21001782,557270,6204275
21001783,548701,6229727
21001784,548701,6229727
21001785,551886,6218701
21001786,551886,6218701
21001787,534374,6221482
21001788,534374,6221482
21001789,526429,6221007
21001790,526429,6221007
21001791,529470,6221641
21001792,529470,6221641
21001793,525440,6250630
21001794,525440,6250630
21001800,536508,6242120
21001801,536508,6242120
21001802,537623,6257930
21001803,537623,6257930
21001804,521510,6238438
21001805,521510,6238438
21001806,527526,6260641
21001807,526649,6257983
21001808,526649,6257983
21001809,525589,6255243
21001810,525453,6255122
21001811,520999,6247723
21001812,520999,6247723
21001819,533139,6266323
21001820,544095,6202157
21001821,540802,6211728
21001822,534332,6218400
21001823,530844,6218918
21001844,532154,6248322
21001845,531807,6248418
21001846,531782,6248491
21001847,532019,6248663
21001848,519967,6247953
21001849,519739,6247592
21001850,522523,6246745
21001851,522575,6246409
21001852,547576,6260197
21001853,547573,6260333
21001854,507910,6176686
21001855,547385,6260282
21001857,526911,6192900
21001858,527078,6192182
21001859,523401,6194143
21001860,530517,6210149
21001861,527251,6215753
21001862,533377,6206873
21001863,526592,6208954
21001864,507910,6176686
21001865,507910,6176686
21001866,580172,6272349
21001867,574774,6266317
21001868,579823,6272177
21001869,580235,6272682
21001870,540228,6211742
21001871,543637,6209443
21001872,536216,6191566
21001873,533419,6188530
21001874,531692,6189072
21001875,534779,6190610
21001876,534801,6190218
21001877,534663,6190130
21001878,533861,6190040
21001879,533818,6189733
21001880,507910,6176686
21001881,507910,6176686
21001882,507910,6176686
21001883,507910,6176686
21001884,507910,6176686
21001885,507910,6176686
21001886,507910,6176686
21001887,507910,6176686
21001888,507910,6176686
21001889,507910,6176686
21001890,530065,6211522
21001891,507910,6176686
21001892,507910,6176686
21001893,507910,6176686
21001894,507910,6176686
21001895,507910,6176686
21001896,507910,6176686
21001897,507910,6176686
21001898,507910,6176686
21001899,507910,6176686
21001900,546338,6223921
21001901,546338,6223921
21001902,547401,6220850
21001903,547401,6220850
21001904,571248,6236202
21001905,571248,6236202
21001906,550069,6205722
21001907,550069,6205722
21001908,524259,6252993
21001910,528119,6208293
21001911,528319,6207543
21001912,529369,6209993
21001913,533669,6210693
21001914,531276,6220201
21001915,542669,6219393
21001916,534169,6222793
21001923,507910,6176686
21001924,507910,6176686
21001925,507910,6176686
21001926,538969,6214343
21001927,535154,6221933
21001928,545537,6200656
21001932,555436,6208054
21001933,537769,6220843
21001934,545764,6216777
21001935,543318,6202436
21002658,539029,6236138
21002659,537294,6202319
21002683,531724,6248813
21006004,538519,6219918
21006034,542449,6207363
21006040,536479,6241513
21006045,532164,6224755
21006046,533954,6225443
21006047,536579,6225493
21006048,507910,6176686
21006049,586416,6251014
21006050,537519,6231993
21006051,533853,6207740
21006052,533858,6207560
21006053,534068,6207448
21006054,536347,6221849
21006055,534637,6225680
21006056,554566,6249703
21006057,554705,6250013
21006058,554690,6249886
21006059,520589,6247434
21006060,521897,6248442
21006061,522648,6249146
21006075,547500,6213000
21006076,547500,6213000
